p1,p2,truth,prediction
Q12411,P27637,1,0.9999990463256836
P27351,P25586,1,1.0
P47068,P31374,1,0.9999892711639404
P53248,P05453,1,1.0
Q08215,P41816,1,1.0
P22543,P22203,1,0.9999998807907104
P41697,P34217,1,1.0
P46962,P09232,1,1.0
Q12440,P40494,1,1.0
P40965,P28795,1,1.0
Q12021,Q04868,1,0.9999994039535522
P38726,P21374,1,0.9999853372573853
P32318,P19262,1,1.0
P49704,P38788,1,1.0
P53100,P50108,1,1.0
Q12310,P28006,1,0.9999997615814209
Q12020,P41805,1,1.0
Q04601,P53550,1,1.0
Q02825,P12753,1,1.0
Q12060,P38319,1,1.0
Q06340,P25336,1,1.0
P38247,P25558,1,0.9999997615814209
Q04004,P38273,1,0.9999998807907104
P36047,P00331,1,1.0
P40339,P36068,1,0.9999998807907104
Q04921,P40555,1,0.9999998807907104
P38254,P20133,1,1.0
P53959,P32832,1,0.9999873638153076
P38821,P38689,1,1.0
P48582,O13554,1,0.9999985694885254
P32591,P32380,1,1.0
Q05900,Q04305,1,1.0
P35727,P34223,1,0.9999969005584717
Q06665,P38690,1,1.0
P33307,P06100,1,0.9999998807907104
Q04195,Q03900,1,1.0
P40010,P12753,1,1.0
Q12473,P32447,1,1.0
P48582,P09798,1,0.9999998807907104
Q07471,P23301,1,0.9999998807907104
Q08558,P32495,1,1.0
P36085,P06244,1,1.0
Q12469,P32588,1,1.0
Q05471,P36017,1,1.0
P49955,P24814,1,1.0
P48525,P11709,1,0.9999998807907104
P38129,P32917,1,1.0
P33891,P25584,1,1.0
P50113,P38339,1,1.0
P53152,P50946,1,0.9999853372573853
P07866,O14467,1,0.9999994039535522
P47019,P32502,1,1.0
Q08817,P17442,1,1.0
Q03900,P30902,1,0.9999996423721313
P52593,P17255,1,1.0
Q03162,P38310,1,1.0
P06787,P04147,1,0.9999997615814209
Q07896,P38273,1,1.0
P47912,P38792,1,1.0
P41810,P38315,1,1.0
P20436,P04051,1,0.9998722076416016
Q08732,P07834,1,1.0
Q07887,P32598,1,0.9999967813491821
P53136,P27705,1,0.9999998807907104
P32773,P25342,1,0.9999988079071045
Q03792,Q03330,1,1.0
P40483,P40462,1,1.0
Q12330,P38820,1,0.9999998807907104
Q02866,P53924,1,1.0
Q12277,P38810,1,0.9999996423721313
P32776,P04147,1,0.9999996423721313
Q05946,P53893,1,1.0
Q03956,P54885,1,1.0
Q03954,P47150,1,0.9999985694885254
P53159,P24813,1,0.9999997615814209
P53754,P38352,1,1.0
Q02884,P38883,1,1.0
P39925,P09959,1,1.0
Q03654,P53145,1,1.0
P53599,P12385,1,1.0
Q05785,P12753,1,1.0
Q12495,P39735,1,0.9999083280563354
P07258,P07149,1,1.0
Q02931,P32381,1,1.0
Q06549,Q05933,1,0.9999949932098389
Q03208,P26755,1,0.9997885823249817
P38276,P32364,1,1.0
Q08732,Q03785,1,1.0
Q99207,Q04233,1,1.0
Q12255,Q02773,1,0.9999997615814209
Q04217,P46673,1,1.0
P29539,P06838,1,0.9998294115066528
Q02821,P32523,1,1.0
P38082,P34162,1,0.9999468326568604
Q00362,P53152,1,0.9999872446060181
Q12368,P42935,1,1.0
P29366,P10081,1,1.0
P38856,P03965,1,1.0
Q99299,P32642,1,1.0
P40096,P39979,1,0.9999980926513672
P40469,P27515,1,0.9999996423721313
P47165,O13559,1,1.0
P80667,P11433,1,1.0
Q02804,P39107,1,1.0
P36100,P21691,1,1.0
Q04031,P39717,1,0.9999998807907104
P14359,P06103,1,1.0
Q06708,P38615,1,0.9999955892562866
P25491,P10592,1,1.0
P12962,P08431,1,1.0
P53043,P16892,1,1.0
P47104,P06243,1,1.0
Q06704,P43588,1,1.0
P25615,P24871,1,1.0
P32945,P32895,1,1.0
P52593,P35197,1,1.0
P50086,P38713,1,0.9999992847442627
Q12163,P40515,1,0.9999998807907104
P33399,P26448,1,0.9999997615814209
P46655,P23394,1,1.0
P89886,P53847,1,0.9999997615814209
P38785,P38622,1,1.0
P43321,P38822,1,0.9999990463256836
Q12263,P38794,1,0.9999998807907104
Q12477,P36068,1,1.0
Q04601,P20435,1,1.0
P28239,P08678,1,4.42296921310259e-10
P47104,P33338,1,0.9999998807907104
P40368,P18852,1,1.0
P29340,P27351,1,1.0
P47150,P25515,1,0.9999998807907104
Q07657,P38631,1,0.9999998807907104
P43574,P43321,1,0.9999994039535522
P32496,P14747,1,1.0
Q03735,P19882,1,1.0
P40151,O13297,1,1.0
Q05080,P38823,1,1.0
Q04894,P49573,1,1.0
P53954,P16661,1,0.9999949932098389
P46655,P38348,1,1.0
P43563,P38766,1,0.9999998807907104
Q12168,P40565,1,0.9999998807907104
P39703,P24004,1,1.0
Q12427,P32571,1,1.0
Q05024,P10592,1,1.0
P46672,O13565,1,0.9999980926513672
P37012,P14832,1,1.0
Q08387,P32908,1,0.5512369871139526
Q04562,P25385,1,1.0
Q02892,P53199,1,1.0
Q12347,P22517,1,1.0
Q12236,P39111,1,0.9999996423721313
P43572,P04386,1,0.9999963045120239
P53886,P42846,1,1.0
P02829,P00958,1,1.0
P53344,P53093,1,0.9999998807907104
P47057,P14724,1,0.9999628067016602
P40013,P35172,1,1.0
Q03148,P04912,1,0.9999998807907104
P42839,P32867,1,0.9999983310699463
Q12517,P42846,1,0.9999998807907104
P46678,P20134,1,1.0
P25343,P14904,1,1.0
P39996,P38298,1,0.9999685287475586
P38837,P38757,1,1.0
Q06436,P49687,1,1.0
P52910,P38720,1,1.0
P54885,P20081,1,1.0
Q00416,P35688,1,1.0
P54885,P40103,1,1.0
P53212,P10964,1,0.9999998807907104
P38990,P32074,1,1.0
Q04693,Q03774,1,1.0
P49435,P21182,1,0.9999995231628418
P25644,P25454,1,1.0
Q12041,P23639,1,0.9999973773956299
Q6Q547,Q06568,1,0.9994457364082336
P53254,P32485,1,1.0
Q12018,P40091,1,0.9999983310699463
Q05946,P32447,1,1.0
P89886,P53691,1,1.0
P53082,P31384,1,1.0
P36029,P32324,1,1.0
Q04067,P52286,1,1.0
Q04411,P27801,1,1.0
Q99394,Q02256,1,0.9999997615814209
Q00684,P53248,1,1.0
Q08144,P53152,1,0.9999866485595703
Q12020,P46988,1,0.9999821186065674
P23644,P00358,1,1.0
Q04062,P53290,1,1.0
Q12517,P24870,1,1.0
P48240,P41920,1,0.9999992847442627
P39929,P35734,1,1.0
P40890,P40527,1,0.9999990463256836
Q07915,P20081,1,0.9999994039535522
Q00582,P38999,1,1.0
Q12494,P39723,1,1.0
Q08217,P40963,1,1.0
Q08215,P32566,1,1.0
P40856,P38692,1,0.9999995231628418
Q12518,P53886,1,1.0
P43619,P26263,1,1.0
P46957,P13712,1,1.0
Q06673,P16861,1,1.0
Q99257,P23594,1,1.0
Q06449,P38232,1,0.9999997615814209
P32495,P21192,1,1.0
P39107,P18961,1,1.0
Q06160,Q02884,1,1.0
P49704,P17121,1,1.0
P53900,P50942,1,1.0
P41697,P38855,1,1.0
P40064,P38316,1,0.9999980926513672
Q06648,P07560,1,1.0
P50086,P41800,1,0.9999998807907104
P38324,P31109,1,1.0
P37302,P36000,1,0.9999990463256836
P50108,P28006,1,0.9999998807907104
P46947,P13712,1,1.0
Q12044,P23394,1,1.0
P38862,P18962,1,1.0
P43565,P38874,1,0.9999996423721313
P47089,P38301,1,0.9999984502792358
P51862,P40155,1,1.0
Q12024,P34077,1,1.0
P38886,P38883,1,1.0
P25586,P22147,1,0.9999998807907104
P40155,P36131,1,1.0
P07991,P04807,1,1.0
P32794,P00830,1,0.9999998807907104
Q06677,P38319,1,0.9999998807907104
Q12241,P54199,1,1.0
Q04062,P52910,1,1.0
P53271,P09435,1,1.0
P18759,O13539,1,0.9999998807907104
P53256,P13856,1,0.9999998807907104
Q06108,Q02892,1,1.0
Q03322,P47041,1,0.9999997615814209
Q12285,P12385,1,1.0
Q12030,P32657,1,0.9999876022338867
Q12236,Q12100,1,0.9999990463256836
Q06216,P38990,1,1.0
Q00582,P24870,1,1.0
Q04693,Q03558,1,0.9999998807907104
P53865,P53861,1,1.0
Q04493,P36018,1,0.9999983310699463
Q12488,P46954,1,0.9999995231628418
Q07963,P32945,1,1.0
P53010,P43612,1,0.9999994039535522
Q12417,Q04199,1,1.0
Q03897,P46672,1,1.0
P46985,P13185,1,0.9999998807907104
Q02767,P36123,1,1.0
P39990,P38352,1,1.0
P47057,P22216,1,0.9999998807907104
P39715,P18410,1,1.0
Q08746,P38863,1,0.9999992847442627
Q12276,Q03768,1,1.0
P46673,P45819,1,1.0
P40471,P38903,1,1.0
Q08965,Q04894,1,1.0
P49166,P32849,1,0.9999991655349731
P50104,P07261,1,0.9999982118606567
P52490,P38970,1,0.9999995231628418
P53754,P00560,1,1.0
Q12186,P38261,1,0.9999998807907104
P47017,P38080,1,1.0
Q05670,Q03898,1,0.9999998807907104
P47150,P38705,1,1.0
P50278,P33331,1,0.9999910593032837
Q12494,P38042,1,1.0
P39929,P22224,1,0.9999998807907104
Q04217,P53754,1,1.0
P38689,P32561,1,1.0
P47029,P40959,1,1.0
Q04412,P32380,1,1.0
Q12009,Q08729,1,1.0
Q06704,P34223,1,1.0
Q04110,P32836,1,0.9999854564666748
P43603,P29509,1,0.9992196559906006
P36139,P32527,1,0.9999998807907104
P53100,P33334,1,1.0
P40036,P38011,1,0.9999998807907104
P08458,P00924,1,0.9999945163726807
Q07623,P32328,1,1.0
P36012,P25655,1,1.0
P53130,P47176,1,1.0
Q00764,P38753,1,1.0
P40485,P25591,1,0.9999982118606567
P53599,P39083,1,1.0
Q03900,P23644,1,1.0
P53731,P38291,1,1.0
P38273,P09232,1,1.0
Q08278,Q01684,1,0.7929342985153198
P41921,P27636,1,1.0
P53930,P32480,1,0.9999996423721313
P53256,P14126,1,1.0
Q12318,P32328,1,1.0
P40103,P15646,1,1.0
Q06177,P36010,1,0.9999980926513672
P40561,P22133,1,1.0
P53185,P41807,1,1.0
P32776,P24813,1,0.9999972581863403
P53159,P38217,1,1.0
Q08963,P25719,1,0.9999997615814209
Q08773,P28004,1,0.999982476234436
P50111,P25344,1,0.9999998807907104
P38749,P13586,1,0.9999998807907104
P46655,P43616,1,1.0
P38329,P33760,1,0.9999998807907104
P32447,P18963,1,1.0
P40482,P09734,1,0.9999998807907104
Q00916,P09624,1,1.0
Q12691,P40186,1,1.0
Q04087,P36131,1,0.9999998807907104
P50091,P32945,1,1.0
P36018,P32590,1,1.0
Q12233,P32910,1,0.9999101161956787
P38232,P36144,1,1.0
P53604,P37012,1,1.0
P52488,P38915,1,0.9999971389770508
P47120,P01120,1,1.0
P25615,P10363,1,1.0
P53043,P38247,1,1.0
P46963,P46675,1,1.0
P42951,P22204,1,1.0
P39531,P38631,1,1.0
P38634,P33891,1,1.0
P40963,P38823,1,1.0
P52910,P38996,1,1.0
Q12222,P33307,1,1.0
Q05933,P28743,1,1.0
P35729,P32610,1,0.9999939203262329
Q12347,P06634,1,1.0
P47049,P11747,1,0.9999611377716064
Q92317,Q04004,1,0.9999970197677612
Q12754,P04456,1,0.9999970197677612
P89886,P39904,1,1.0
P36080,P09032,1,1.0
P53169,P32588,1,1.0
Q04493,P10862,1,0.9999998807907104
Q12154,P53104,1,0.9999998807907104
Q03899,P39742,1,0.9999997615814209
Q01389,P38193,1,1.0
Q12280,P39935,1,1.0
Q12297,P40187,1,0.9999992847442627
P48566,P35688,1,1.0
P39079,P33311,1,1.0
P38987,P38837,1,1.0
P15303,P06843,1,1.0
P40038,P18961,1,1.0
P46655,P25719,1,1.0
P40494,P10659,1,1.0
P43588,P13586,1,1.0
Q04412,P40316,1,1.0
P53159,P11709,1,0.9999998807907104
P38957,P07213,1,0.9830498099327087
P51996,P09959,1,1.0
Q12527,P27796,1,1.0
P47113,P20606,1,1.0
P38814,P38329,1,1.0
P38716,P38623,1,1.0
P39984,P33891,1,1.0
P53079,P16474,1,0.9996864795684814
P47011,P40061,1,1.0
P46962,P14741,1,0.9999998807907104
P38705,P38590,1,1.0
P53297,P13586,1,1.0
P53600,P06634,1,0.9999985694885254
Q12390,P43321,1,0.9999915361404419
P53202,P25659,1,0.9999998807907104
Q02516,P41896,1,0.9999998807907104
Q06340,P20449,1,1.0
P39935,P25567,1,1.0
Q12009,P53550,1,1.0
Q06436,P36012,1,1.0
Q03497,P26570,1,0.9999948740005493
Q12347,P22133,1,1.0
P40965,P19097,1,1.0
Q12186,Q03497,1,0.9999892711639404
Q12522,P38063,1,0.9999998807907104
P53267,P40574,1,1.0
P41318,P38344,1,1.0
P40565,P17555,1,1.0
P25584,P25343,1,1.0
Q06696,P53298,1,0.9999997615814209
P32629,P25635,1,0.9999949932098389
P38265,P19736,1,1.0
P36085,P32471,1,1.0
Q04003,P19145,1,1.0
P35056,P34240,1,1.0
P40020,P32944,1,0.9999088048934937
P51601,P33203,1,1.0
P23642,P23293,1,1.0
Q08746,P29295,1,0.999996542930603
Q12055,P07342,1,0.9999790191650391
P38324,P08964,1,1.0
Q04377,P50108,1,1.0
P39730,P00899,1,1.0
P40988,P30624,1,0.9999998807907104
P38726,P02994,1,0.9999985694885254
Q12241,P14907,1,1.0
P41811,P01123,1,1.0
P38261,P32776,1,0.9999994039535522
Q12468,P29461,1,1.0
P42934,P40450,1,0.9999969005584717
P46963,P15442,1,1.0
P25558,P17442,1,1.0
P40078,P38793,1,1.0
P32450,P25555,1,0.9999998807907104
P53252,P50277,1,1.0
P48566,P38203,1,0.9999909400939941
Q04439,P36107,1,1.0
P53221,P32336,1,1.0
Q12420,P40468,1,0.9999998807907104
P46962,P35169,1,0.9999995231628418
P40302,P13856,1,0.999998927116394
P20435,P07866,1,1.0
P39944,P00331,1,1.0
P38254,P36107,1,1.0
P53152,P18410,1,0.9999914169311523
Q12084,P38713,1,1.0
Q12449,P00812,1,1.0
P38932,P26570,1,1.0
P53834,P10622,1,0.9999995231628418
P38922,P32450,1,0.9999991655349731
P39936,P38637,1,1.0
P33892,P20459,1,0.9999997615814209
P14737,P07149,1,1.0
P40567,P38070,1,0.9999983310699463
Q04272,P40956,1,1.0
P45819,P23644,1,1.0
P46985,P11938,1,1.0
Q02260,P21242,1,0.9999755620956421
Q99383,Q07824,1,1.0
Q07887,Q06549,1,0.9999865293502808
P40567,P40328,1,0.9999969005584717
Q06251,P53968,1,1.0
Q6Q547,P46655,1,0.9999793767929077
Q08144,P21965,1,1.0
P40434,P17898,1,8.230128514696844e-06
P43588,P36131,1,1.0
P40958,P11978,1,0.9999961853027344
Q99394,P53743,1,1.0
Q12468,P42839,1,0.9999995231628418
Q12344,Q12055,1,1.0
P41814,P00359,1,1.0
Q03792,P18410,1,1.0
P36145,P32854,1,1.0
Q12265,P23724,1,1.0
Q06628,P38273,1,1.0
Q92317,Q06324,1,0.9999996423721313
Q12433,P00549,1,1.0
P47083,P17536,1,1.0
P32905,P24870,1,1.0
Q12344,P14164,1,1.0
Q12154,P49686,1,0.9999998807907104
P38691,P22515,1,1.0
P53949,P32490,1,1.0
P40477,P40003,1,1.0
P43612,P13856,1,0.9995038509368896
P15108,P06101,1,1.0
P25655,P19145,1,1.0
Q07657,P40024,1,1.0
Q12124,P38959,1,1.0
P28239,P10566,1,0.9999933242797852
P50278,P38324,1,0.9999997615814209
P36124,P15790,1,1.0
Q99394,P34160,1,0.9999998807907104
Q02199,P38990,1,1.0
Q06160,P38889,1,1.0
P38959,P17695,1,0.9999958276748657
P21951,P14242,1,1.0
Q06263,P53067,1,1.0
P43593,P39707,1,0.9999988079071045
P35179,P10863,1,0.999822199344635
Q06676,P32368,1,5.333100716597983e-08
P34253,P31382,1,0.9999997615814209
P53130,P00175,1,1.0
P32801,P18962,1,1.0
P41814,P32450,1,1.0
Q07442,P39927,1,1.0
Q12186,P25491,1,0.9999995231628418
P53130,P18961,1,1.0
Q03162,P26263,1,1.0
Q12151,P36118,1,0.9999933242797852
Q04673,P53131,1,1.0
P38737,P33891,1,1.0
P32345,P07278,1,1.0
P21538,P14064,1,1.0
Q06408,P12385,1,1.0
P28791,P06100,1,1.0
P46962,P40078,1,1.0
Q08444,P36162,1,1.0
Q05900,P32854,1,1.0
P38200,P30902,1,0.9999996423721313
P40078,P10081,1,1.0
P40204,P36037,1,0.9999920129776001
Q12518,P32581,1,1.0
P40469,P40368,1,1.0
P48837,P25360,1,0.9999996423721313
P47041,P34164,1,1.0
P25367,P20604,1,0.9999998807907104
Q12256,P14736,1,1.0
P53184,P50113,1,1.0
Q06815,Q03455,1,0.9999493360519409
Q04005,P54999,1,0.9999986886978149
P38817,P14908,1,0.9998832941055298
Q08931,P38631,1,0.9999598264694214
P53290,P18851,1,1.0
Q02197,P40413,1,1.0
P46672,P15790,1,1.0
Q03323,P40151,1,0.9999915361404419
Q12518,P38346,1,1.0
Q08444,Q04048,1,1.0
P25582,P20052,1,0.9999996423721313
P53129,P39958,1,1.0
Q06217,P53091,1,0.8901352882385254
Q12045,P32345,1,1.0
Q04377,P40484,1,1.0
Q99189,Q12734,1,0.9999961853027344
Q12341,Q07508,1,0.9999998807907104
Q03792,P15108,1,1.0
Q04697,P12684,1,0.9999997615814209
P34160,P13517,1,0.9999988079071045
P25605,P00175,1,1.0
P40573,P19735,1,0.999996542930603
P40036,P38089,1,1.0
P39998,P38716,1,1.0
P47129,P36024,1,1.0
Q07786,Q00916,1,1.0
Q12276,P39960,1,1.0
P38801,P06104,1,0.9999927282333374
P40164,P06103,1,1.0
Q99257,P46963,1,1.0
Q06549,Q06411,1,0.999997615814209
P53197,P14741,1,1.0
P38627,P15790,1,1.0
P25294,P13663,1,1.0
Q04272,P36224,1,1.0
P32855,P25604,1,1.0
P41911,O14455,1,1.0
P21672,P14736,1,1.0
P47104,P25343,1,1.0
Q07623,P49435,1,0.9999994039535522
Q12427,P38853,1,1.0
Q03981,P43638,1,1.0
Q08911,P53010,1,1.0
Q06554,P48234,1,1.0
Q12267,P38889,1,1.0
Q05568,P06169,1,1.0
Q00955,P38631,1,1.0
P10622,P00175,1,1.0
P42935,P40202,1,1.0
P42944,P21538,1,1.0
Q03981,P39994,1,1.0
P32345,P18410,1,1.0
Q08726,Q03619,1,1.0
Q99189,Q05775,1,1.0
Q03690,P53859,1,0.9999998807907104
P52488,P10964,1,1.0
P32582,P22213,1,0.9999998807907104
P53322,P38970,1,1.0
Q99176,P38990,1,0.9999998807907104
P40395,P32074,1,0.9999991655349731
Q12417,Q12098,1,0.9999960660934448
P38922,P18962,1,1.0
Q12264,P34758,1,0.9999991655349731
Q12402,P38156,1,0.9999929666519165
Q04067,P40892,1,0.9999970197677612
P38219,P36010,1,0.9999998807907104
P53086,P48239,1,1.0
P39723,P17255,1,1.0
Q08387,P50105,1,0.9999990463256836
Q12078,P53974,1,1.0
P52919,P07834,1,1.0
P38742,P13711,1,1.0
P41813,P32496,1,1.0
Q06673,Q06409,1,1.0
P24814,P13365,1,1.0
Q12241,Q03954,1,0.9999997615814209
Q04894,P46673,1,1.0
P41834,P36130,1,1.0
P33311,P15442,1,1.0
Q07786,P47176,1,1.0
Q08245,Q07418,1,0.9999996423721313
P53845,P53094,1,0.9999998807907104
P38766,P32481,1,1.0
P43637,P25360,1,1.0
P48415,P11484,1,1.0
Q12343,P36100,1,1.0
P46995,P25367,1,0.9999997615814209
Q04437,P13574,1,0.9999995231628418
P38871,P23724,1,1.0
Q06479,P14747,1,1.0
Q08208,P32867,1,1.0
P53965,P20424,1,1.0
P39111,P32318,1,0.9999998807907104
P25357,P17157,1,0.9999980926513672
P39108,P38697,1,1.0
P47079,P39077,1,1.0
P40471,P25646,1,0.9999996423721313
Q08245,P46949,1,0.9999984502792358
Q04231,P38960,1,0.999994158744812
Q12372,Q12006,1,0.9999994039535522
Q08963,P38132,1,1.0
Q08496,P47005,1,1.0
P36019,P35497,1,1.0
P38194,P32783,1,1.0
Q01329,P21951,1,0.9999990463256836
Q12446,P06242,1,1.0
Q12157,P36120,1,0.9999998807907104
Q99176,Q08746,1,0.9999871253967285
P40857,P39729,1,0.9999839067459106
P32558,P25441,1,0.999976634979248
Q03208,P20134,1,0.9999996423721313
Q04934,P39958,1,1.0
Q04675,Q03792,1,0.9999996423721313
P39940,P36085,1,1.0
P21374,P00044,1,0.9999992847442627
P33203,P07258,1,0.9999998807907104
Q12499,P32599,1,1.0
Q12468,P32849,1,1.0
P39998,P15891,1,1.0
P38867,P23255,1,0.9999996423721313
Q03338,P32602,1,0.9999998807907104
P32786,P17695,1,0.9999973773956299
P39729,P38237,1,1.0
P40005,P38113,1,0.9999995231628418
P38132,P36000,1,1.0
Q99186,P25591,1,1.0
Q12038,P24871,1,1.0
P38998,P31382,1,1.0
Q04089,P54784,1,1.0
Q08601,P43569,1,1.0
P32450,P12611,1,0.9999997615814209
P36037,P27636,1,1.0
Q08949,P32505,1,1.0
Q00582,P32345,1,1.0
P32807,P06777,1,1.0
Q07786,P40079,1,1.0
Q04264,P53145,1,1.0
P32911,P17536,1,0.9999994039535522
P46682,P38855,1,0.9999996423721313
Q05166,P39966,1,1.0
Q12142,P25294,1,1.0
Q02825,P38691,1,1.0
P35178,P12945,1,0.9999998807907104
P40092,P39682,1,1.0
P37366,P00128,1,0.9999991655349731
Q02908,P38590,1,1.0
P24870,P07347,1,1.0
Q04062,Q03792,1,1.0
Q06436,Q04675,1,1.0
P53145,P41807,1,1.0
Q04921,P32945,1,1.0
Q12168,P39979,1,0.9999977350234985
P32337,P13185,1,0.9999998807907104
P52286,P38013,1,0.9999998807907104
P53011,P17555,1,1.0
P50275,P25303,1,1.0
P53254,P00445,1,0.9999986886978149
Q12277,P32356,1,1.0
Q12315,Q05471,1,1.0
P47083,P28817,1,1.0
Q08562,P53750,1,0.9999998807907104
Q06324,P39523,1,1.0
P41813,P06773,1,1.0
Q12449,P43569,1,1.0
Q04377,P32327,1,1.0
Q12256,P19145,1,1.0
P53910,P46681,1,1.0
P38283,P32337,1,1.0
Q07844,P43638,1,1.0
Q02199,P53129,1,1.0
P15303,P08964,1,1.0
P39946,P28495,1,1.0
P22202,P10869,1,1.0
Q12220,Q08285,1,0.9999992847442627
P54861,P39940,1,1.0
P25453,P13434,1,0.9805997014045715
Q03656,P38859,1,1.0
P43568,P38682,1,1.0
P17629,P16892,1,1.0
P40091,P38998,1,0.9999998807907104
P39534,P36036,1,0.00016887964738998562
P49704,P25657,1,1.0
Q08951,P41807,1,1.0
Q06506,P41940,1,1.0
P26755,P25299,1,1.0
Q05946,P46962,1,1.0
Q12152,P40202,1,1.0
P37302,P20052,1,0.9999995231628418
Q08817,P32501,1,1.0
Q12161,P38699,1,1.0
P38011,P23644,1,0.9999998807907104
P53313,P08964,1,1.0
P54885,P39016,1,1.0
Q03654,P47104,1,1.0
Q07471,P38829,1,1.0
P39944,P32835,1,1.0
Q12142,Q05022,1,1.0
P53281,P17536,1,0.9999998807907104
P39013,P35729,1,0.9999992847442627
P52919,P06787,1,0.9999998807907104
P36130,P23287,1,1.0
P54199,P23293,1,1.0
Q08229,P80667,1,1.0
Q12420,P25344,1,1.0
Q05958,P30657,1,0.9999721050262451
P43638,P31382,1,1.0
P53207,P40555,1,0.9999996423721313
P33313,P25360,1,0.9999998807907104
Q02354,P10592,1,1.0
P46957,P38273,1,1.0
P39960,P32563,1,0.9999995231628418
Q03323,P38319,1,0.9999948740005493
P54860,P33307,1,1.0
Q05787,P38286,1,0.9999510049819946
Q12098,Q07623,1,0.9999951124191284
Q06604,P35688,1,1.0
Q03048,Q01939,1,0.9999992847442627
Q99210,Q03322,1,0.9999997615814209
Q9URQ3,P13393,1,3.9868485401939324e-08
Q12434,P32468,1,0.9999996423721313
Q12424,P38886,1,1.0
P40959,P39990,1,1.0
P38631,P38358,1,1.0
P53286,P13663,1,0.9999998807907104
Q03656,P07270,1,1.0
Q12494,P30771,1,1.0
Q92316,P36034,1,0.9996379613876343
Q03081,P15873,1,0.9999998807907104
P53199,P38798,1,1.0
Q01590,P53159,1,1.0
P36145,P33307,1,1.0
Q08911,P39723,1,1.0
P41814,P38328,1,1.0
Q07915,P40963,1,0.9999996423721313
Q02773,P48240,1,0.9999921321868896
Q08491,P53855,1,1.0
P53743,P15992,1,0.9999998807907104
Q08492,P46995,1,0.9999998807907104
P53150,P33750,1,0.9999955892562866
P52919,P35207,1,1.0
Q12330,P15108,1,1.0
Q03012,P43583,1,1.0
Q08966,P53867,1,1.0
P40453,P40344,1,1.0
P40078,P23287,1,1.0
Q06679,P46949,1,1.0
P38208,P06242,1,0.9999998807907104
Q04175,P53604,1,0.9999995231628418
Q12368,P43637,1,1.0
P36049,P34160,1,1.0
P38753,P36008,1,1.0
P32491,P25367,1,1.0
P53738,P34110,1,0.999996542930603
Q12033,P18480,1,0.9999991655349731
P40202,P32796,1,1.0
P52488,P25441,1,1.0
P33891,P25719,1,1.0
P47113,P35207,1,1.0
Q04121,P23594,1,1.0
P38904,P21192,1,0.9999994039535522
Q04491,P38862,1,1.0
Q05947,P47165,1,0.9999998807907104
P40090,P13574,1,0.9999997615814209
P34758,P10622,1,1.0
Q02892,P53883,1,1.0
P48566,P32525,1,1.0
Q06708,P38590,1,1.0
Q03220,P32578,1,1.0
P53100,P25454,1,1.0
P48562,P25491,1,1.0
Q12420,P06100,1,0.9999998807907104
Q12427,P07560,1,1.0
P38149,P32855,1,0.9999998807907104
Q02931,P20438,1,1.0
P38931,P34241,1,0.9999998807907104
P38283,P08524,1,1.0
P23639,P17442,1,1.0
Q12174,Q02795,1,1.1203032045159489e-05
P39707,P32842,1,0.9999997615814209
Q05775,P27895,1,1.0
P40507,P16862,1,0.999998927116394
Q02630,P22133,1,1.0
P39083,P15442,1,1.0
Q04868,P40316,1,1.0
P80667,P24783,1,0.9999998807907104
P53169,P29509,1,1.0
P36103,P16521,1,1.0
P53136,P32074,1,0.9999998807907104
Q04199,P34244,1,1.0
P35210,P32916,1,0.9999780654907227
Q12055,P36012,1,0.9999998807907104
P38779,P23624,1,1.0
Q12206,Q08972,1,1.0
P33297,P22007,1,1.0
P25635,P17123,1,0.9999449253082275
Q06651,Q05166,1,0.9999998807907104
Q12377,P33760,1,1.0
Q02256,P09064,1,1.0
P22336,P14164,1,0.9999998807907104
Q12034,P20133,1,1.0
P38990,P38786,1,1.0
P39990,P38814,1,1.0
P47045,P35197,1,1.0
Q04894,P27636,1,1.0
Q00764,P35688,1,1.0
Q12199,P38042,1,1.0
Q03691,P32915,1,0.9999998807907104
P42845,P00950,1,1.0
Q04307,P06778,1,0.9997783303260803
P52286,P06839,1,1.0
Q04739,P47912,1,1.0
P53965,P23059,1,0.9999995231628418
P53912,P38254,1,1.0
Q03655,P08539,1,0.9999998807907104
Q02932,P53978,1,1.0
P40362,P25649,1,1.0
P47049,P38265,1,0.9999990463256836
P38316,P16467,1,1.0
P34253,P23287,1,1.0
Q04368,P53271,1,1.0
P53883,P41277,1,1.0
Q12220,P23561,1,1.0
P32319,P11710,1,0.9998631477355957
P50278,P40078,1,0.9999998807907104
Q03774,P19262,1,1.0
Q08886,P53378,1,1.0
P47822,P32354,1,0.9999575614929199
Q06525,P13434,1,0.9999998807907104
P38810,P20081,1,0.9999997615814209
P43568,P38720,1,1.0
Q12018,Q05670,1,1.0
Q03220,P38334,1,0.9999984502792358
Q05022,P53254,1,1.0
P36047,P35194,1,1.0
P23059,P06100,1,0.9999967813491821
P53829,P43568,1,0.9999998807907104
P48837,P38339,1,1.0
Q00416,P48524,1,1.0
Q08491,P38682,1,1.0
P10591,P00937,1,1.0
P49686,P23639,1,0.9999992847442627
P40069,P36017,1,0.9999997615814209
P57743,P53893,1,0.9999973773956299
Q08921,P15705,1,0.9999992847442627
Q02804,P39944,1,1.0
Q06177,P05986,1,0.9999992847442627
P33399,P06773,1,0.9999997615814209
Q04087,P39927,1,0.9999998807907104
Q08193,P38723,1,0.999971866607666
