p1,p2,truth,prediction
Q9XFM6,Q9SYK5,1,0.9928898811340332
Q9XFM6,Q9SY38,1,0.47800570726394653
Q9XFM6,Q949M9,1,0.9988617897033691
Q9XFM6,Q9ZUT3,1,0.7679793834686279
Q9XFM6,Q8L4X4,1,0.9974254965782166
Q9XFM6,Q94AU5,1,0.9976154565811157
Q9XFM6,Q8RXK1,1,0.9767515659332275
Q9XFM6,O64823,1,0.9992769360542297
Q9XFM6,O23413,1,0.3581073582172394
Q9XFM6,Q42371,1,0.9950243830680847
Q9XFM6,Q8GSI6,1,0.7463623285293579
Q9XFM6,Q3YL57,1,0.1521463692188263
Q9XFM6,Q9ZR79,1,0.91252601146698
Q9XFM6,C0LGW6,1,0.14729095995426178
Q9XFM6,Q944K2,1,0.4875231981277466
Q9XFM6,Q9S7I6,1,0.9999521970748901
Q9XFM6,Q9S7M9,1,0.7666179537773132
Q9XFM6,Q941L0,1,0.7669347524642944
Q9XFM6,P38389,1,0.8390828371047974
Q9XFM6,Q9LFB8,1,0.9811536073684692
Q9XFM6,Q9C9Z6,1,0.980786919593811
Q9XFM6,Q9LPD5,1,0.7346148490905762
Q9XFM6,Q9M390,1,0.9166405200958252
Q9XFM6,Q8GXM8,1,0.5228437781333923
Q9XFM6,O22777,1,0.9999980926513672
Q9XFM6,Q9ZUH3,1,0.43488967418670654
Q9XFM6,Q9C8M9,1,0.8328292965888977
Q9XFM6,Q3EDB5,1,0.9674272537231445
Q9XFM6,O82587,1,0.7099126577377319
Q9XFM6,Q8GXK5,1,0.8617279529571533
Q9XFM6,Q8VYA7,1,0.4305344820022583
Q9XFM6,Q84WP5,1,0.30709999799728394
Q9XFM6,O65389,1,0.99993896484375
Q9XFM6,Q1PE15,1,0.9994621872901917
Q9XFM6,Q9MA83,1,0.8732503652572632
Q9XFM6,Q8VZ58,1,0.9756045341491699
Q9XFM6,Q9FG72,1,0.7959682941436768
Q9XFM6,Q67YN2,1,0.9999748468399048
Q9XGN1,Q9LEZ3,1,0.926272988319397
Q9XHZ7,Q8VZ95,1,0.9998733997344971
Q9XI60,Q8GXA4,1,0.8638297915458679
Q9XIN6,Q9LVR8,1,0.9998314380645752
Q9ZSD4,O04326,1,0.9997785687446594
Q9ZSR7,Q8VZ95,1,0.18781009316444397
Q9ZSR7,Q8GXA4,1,0.21088874340057373
Q9ZUJ2,Q8GXA4,1,0.9957523345947266
Q9ZVX8,Q8VZ95,1,0.5505539774894714
Q9ZWS7,Q9CA42,1,0.9999997615814209
Q9ZWT2,Q9LD45,1,0.9427924752235413
O82567,Q9M0B0,0,0.9992098808288574
Q6IDC5,P57752,0,0.910412609577179
Q9ZWS7,Q9MA83,0,0.9999868869781494
Q9C835,Q8L616,0,0.9999575614929199
O82230,Q949M9,0,0.9986975193023682
Q8LF05,Q94AI7,0,0.9999874830245972
F4JN35,Q9LYP1,0,0.9999998807907104
A4GSN8,Q9SRT3,0,0.9997681975364685
O04292,O82245,0,0.9999451637268066
Q93ZW4,Q8GW17,0,0.9999665021896362
Q9LXU1,Q8LAZ7,0,0.7490983009338379
Q9ASW4,Q9LVD9,0,0.9992340803146362
Q9FZK5,Q9ZUA5,0,0.9995809197425842
Q9SX96,Q9M9U3,0,0.7893549799919128
Q8GYH9,Q9LXJ0,0,0.939696192741394
Q42403,Q9LDM5,0,0.9999910593032837
Q84JU6,Q9XGN1,0,0.9999982118606567
Q9SB65,Q9LRT1,0,0.9851124882698059
O22873,Q9LMN8,0,1.0
Q9LSW5,Q6IDC5,0,0.7847122550010681
O22179,Q94AU5,0,0.999998927116394
Q9FMB6,Q9M8T0,0,0.9999995231628418
F4JRR1,Q9C7S5,0,0.6697335243225098
Q9LD45,F4IMQ0,0,0.9995179176330566
Q8GYF7,Q8L7E5,0,0.9999299049377441
Q9FL61,Q8GX70,0,0.972970724105835
Q9C900,Q9FNH6,0,0.9998965263366699
Q8L4X4,Q949W6,0,0.9997795224189758
Q9SNA0,Q9LNH6,0,0.9999978542327881
Q9LE82,Q42342,0,0.9942703247070312
Q94CK3,Q67YN2,0,0.9999998807907104
Q42371,Q9ZVX8,0,0.9686470031738281
O04326,Q8GWR1,0,0.7373666763305664
Q9ASQ2,Q8RY62,0,0.9999929666519165
Q9XFM6,Q9S9K9,0,0.999998927116394
Q9FMH6,Q8LAI1,0,0.2988249957561493
Q8RXK1,Q9SAD4,0,0.9999828338623047
F4KFS7,Q9SVG8,0,1.0
Q9FLL0,O81062,0,0.9999744892120361
Q9LUV4,F4KFS7,0,1.0
Q9ZWT2,Q5PP32,0,0.2395317107439041
O04294,Q945Q4,0,0.9999957084655762
Q949W5,Q8L603,0,0.9994049072265625
P38389,Q8LPR2,0,0.9706867337226868
O22703,Q9SA48,0,1.0
Q9FZ98,Q93V85,0,0.9876635670661926
Q8RYC8,Q8W4D8,0,1.0
Q949M9,Q9LEZ3,0,0.999994158744812
Q8W4D8,O82568,0,0.9999995231628418
Q94A32,Q9M0V3,0,0.9999271631240845
O82219,Q6NQ51,0,0.9999942779541016
Q8RXL7,Q944K2,0,0.9889352917671204
Q9S9K9,Q940Y1,0,1.0
Q94B75,O64740,0,0.9956594109535217
Q9FFK1,Q9C8M9,0,0.5162748694419861
Q9SK33,Q9LZW4,0,0.9852151870727539
Q9M325,Q8VZ48,0,0.9999933242797852
Q5XF36,Q9LST3,0,0.9999970197677612
O82587,Q8RYE2,0,0.21129171550273895
Q67ZM7,Q9LPD5,0,0.1649162918329239
P26587,Q9M1J1,0,0.9999222755432129
Q9LU93,Q8GYN0,0,0.7457243800163269
Q9SEL6,Q9FL61,0,0.9998588562011719
Q56ZZ7,Q94F30,0,0.9999203681945801
Q8L748,Q8L7F7,0,0.9998859167098999
Q8GWM8,Q8GXM8,0,0.4064035415649414
P93830,O64823,0,0.9998635053634644
Q5YDB6,Q9ZWT2,0,0.6433435678482056
Q9LYD3,Q9SG79,0,0.9997690320014954
Q93WC7,Q8GWH4,0,0.9995059967041016
Q9LSP7,Q9SZT7,0,0.9883996248245239
Q9ZWT2,Q8L615,0,0.9999983310699463
Q8GUK3,Q9LUK6,0,0.5873245000839233
Q9LPF1,Q147J7,0,0.9881533980369568
O22777,Q9SRH9,0,1.0
O64740,Q8GYS8,0,0.9999871253967285
Q9SVG8,Q8GUK3,0,0.9997894167900085
Q9LVR8,Q9LPN5,0,0.9999033212661743
Q9LS86,Q8VZ95,0,0.9999980926513672
Q6A333,Q3YL57,0,0.9999022483825684
Q9LJD9,Q94A32,0,0.750260055065155
Q9SYK5,Q94AP3,0,0.9965664148330688
O23160,Q8VZW1,0,0.7988759875297546
Q9FWS3,Q8GYH9,0,0.9986332058906555
O82174,F4KIB2,0,0.5798595547676086
Q8VZ95,Q8GUL2,0,0.977164089679718
Q8GXM8,P53799,0,0.9998871088027954
Q9LXV1,Q9LNM6,0,0.9744695425033569
Q945Q4,Q8LF05,0,0.999985933303833
Q9LZM7,Q8RXK1,0,0.9111135601997375
Q94AI7,Q8RY25,0,0.9642327427864075
Q8LEQ4,Q8VZU9,0,0.9265532493591309
Q8L7U7,O82219,0,0.8981751203536987
Q9LJU6,Q944H2,0,0.19461506605148315
P93004,Q84TK1,0,0.9995735287666321
Q17TI5,Q8VYV9,0,0.9999996423721313
P10797,Q8H157,0,0.9988202452659607
O48741,Q9FKK1,0,0.9802064895629883
Q9FG72,Q9LSE2,0,0.9997137188911438
Q8GYY1,Q8VZ58,0,0.9999631643295288
Q8RYE2,Q9C9L2,0,0.9965156316757202
Q9SZB2,Q8LAZ7,0,0.23448143899440765
Q9SB04,P42813,0,0.9997679591178894
P57752,Q9FE70,0,0.6977456212043762
Q9FVX3,Q8L8N3,0,0.9694259762763977
Q9SR38,Q9M9U3,0,0.9841527342796326
Q9C933,Q8GXM8,0,0.9999858140945435
Q9XGN1,Q42403,0,0.7211923599243164
Q9FK45,O48741,0,0.9999995231628418
Q8GX78,Q946Y7,0,0.9999970197677612
Q8L7E5,Q9FK55,0,0.08842116594314575
Q9SZZ4,Q9SAD4,0,0.9999990463256836
Q8GSI6,Q9SK33,0,0.49740535020828247
Q8GXA4,P93830,0,0.9998447895050049
Q8VZ48,Q9SCL4,0,0.4038667380809784
Q9SHG7,Q9LYD3,0,0.9970501661300659
Q147J7,Q94CG2,0,0.9994514584541321
O64587,F4KFS7,0,0.9999980926513672
Q8VZJ1,Q9ZUJ2,0,0.9999641180038452
Q9FFS0,Q9M651,0,0.8371185660362244
Q9SRH9,Q38845,0,0.9101335406303406
Q9C7D7,Q8GXK5,0,0.9430792927742004
Q9SIH4,O49378,0,0.4309160113334656
Q9CAN1,P27202,0,0.9844474792480469
O82568,Q9LSW5,0,0.406068354845047
Q8RY98,Q147J7,0,0.9973022937774658
Q94AP3,A4GSN8,0,0.9981446266174316
Q9M2J9,Q9FG89,0,0.9987466335296631
Q8GXK5,Q9FKK1,0,0.8301013112068176
Q1PE15,Q38942,0,0.9999885559082031
Q9LUK6,Q8VZL7,0,0.9999860525131226
O22690,Q9LVD9,0,0.8996109962463379
Q9S7M9,Q5XF36,0,0.6650024652481079
P92941,Q93ZQ3,0,0.9999992847442627
Q8VYS5,Q9M1J7,0,0.9459607601165771
Q9LU74,Q8H157,0,0.9999996423721313
Q8VYV9,Q8RWF8,0,1.0
Q9XHZ7,Q9SGI5,0,0.9999948740005493
O65389,Q9STW3,0,0.9999338388442993
Q9CAA4,O22179,0,0.9999998807907104
Q9SSQ8,Q9ZSR7,0,0.9960850477218628
Q8L925,Q9FLL0,0,0.999962329864502
Q8GX70,Q9LVQ7,0,0.9996548891067505
Q94EI9,Q9LPF1,0,0.17722424864768982
Q9C9Z6,Q9C933,0,0.9999970197677612
Q9FH92,Q8GWR1,0,0.9741005301475525
Q9SCZ8,Q7XA86,0,1.0
Q9SS37,Q9LDM5,0,0.9998984336853027
Q9SGD1,O22873,0,1.0
P30302,Q9FNH6,0,0.9986543655395508
Q9LNH6,O04292,0,0.9999996423721313
Q9LPD5,Q9C8M9,0,0.7368678450584412
Q9LN63,Q9MA83,0,0.9999997615814209
Q6NKQ9,Q94AU5,0,0.9999957084655762
Q9ZV66,Q9ASQ2,0,0.9991725087165833
Q9LYP1,O65389,0,0.9999998807907104
Q9SRE4,Q0WQ91,0,0.9981016516685486
Q84MC7,P29382,0,0.999964714050293
Q7XA86,Q94KB4,0,0.9999997615814209
Q9SIQ8,Q8RXL7,0,0.9798913598060608
Q9SVG0,Q9FYK5,0,0.9858988523483276
Q9FG01,Q9SR38,0,0.9999804496765137
Q9FNN2,Q944H2,0,0.26423200964927673
Q9LRT1,Q8VZU2,0,0.9980303645133972
Q9M1D0,Q3EDB5,0,0.9153159260749817
Q9SIC8,Q9FH18,0,1.0
Q8RWU6,Q9LMN8,0,0.9970749616622925
Q38845,Q38822,0,1.0
Q8GYN0,Q9SJH7,0,0.6346538066864014
Q94F23,Q2VWA2,0,0.7000798583030701
Q946Y7,Q9CAN1,0,0.9999998807907104
Q94F30,Q9LPN5,0,0.9999926090240479
Q8GUL2,Q84MB2,0,0.24745050072669983
P29382,Q8L4X4,0,0.9999792575836182
Q8L8N3,Q8LPR5,0,0.9999998807907104
Q9M651,Q8L9M7,0,0.4240664541721344
Q8GW17,Q9LJU6,0,0.7671502232551575
P48421,Q8VZW1,0,0.17188476026058197
Q9FKK1,Q9ZUH3,0,0.4566933512687683
Q9LW88,Q9SCZ8,0,0.9999940395355225
P27202,O23160,0,0.9942849278450012
O22224,Q9M390,0,0.9994745850563049
F4IMQ0,Q94CH8,0,0.9979860782623291
Q9C521,Q9FI47,0,0.9884523749351501
Q9FYK5,O82230,0,0.9922654032707214
Q8VYA7,Q94A32,0,0.199934184551239
Q9FF75,Q8GY51,0,0.9999996423721313
Q9LVD9,Q9AST5,0,0.9618470072746277
Q9M1J1,Q8GX78,0,0.999994158744812
Q8VZU9,Q9SA23,0,0.9956899285316467
Q9SA00,Q38935,0,0.9999710321426392
Q6NQG3,Q9LEZ3,0,0.9976352453231812
O80837,Q9SMP3,0,0.9999970197677612
Q9AST5,Q9SIH4,0,0.8853954076766968
Q9SMP3,Q9LSP7,0,0.9999997615814209
O48847,Q9C7D7,0,0.999872088432312
Q9M9U3,Q9ZV66,0,0.972812831401825
Q9S7I6,O64740,0,0.9998418092727661
Q94CG2,Q9LE82,0,0.9993337988853455
Q9SGI5,Q8VZJ1,0,0.9999991655349731
Q8VZL7,Q8GYH9,0,0.9997238516807556
Q9FIK0,Q9ZUA5,0,0.9997171759605408
Q9SX83,Q6NQG3,0,0.5236579179763794
Q9SY29,Q9M9U3,0,0.9493150115013123
Q944H2,P92941,0,0.9999885559082031
Q9XFM0,A8MQR0,0,0.9999977350234985
Q2VWA2,P38389,0,0.8523195385932922
P82874,Q9CAN1,0,0.9084043502807617
Q94JU2,Q9M363,0,0.04291004315018654
Q9SEU8,Q9FFK1,0,0.7278753519058228
O81062,Q9ZVX8,0,0.7845519781112671
Q949W6,Q42328,0,0.9999860525131226
Q94AY3,Q8GYF7,0,0.9999998807907104
Q9LRB5,Q9SEU8,0,0.9011391401290894
Q84JJ0,Q9XI60,0,0.9994961023330688
Q84MC9,Q17TI5,0,0.9987919926643372
Q84W04,Q8VYA7,0,0.6171229481697083
Q42328,Q9FWS3,0,0.9999974966049194
Q42384,Q9ASQ2,0,0.9999980926513672
O82245,Q9XGN1,0,0.748896598815918
Q38822,Q84TK1,0,1.0
Q8L615,P53799,0,0.9999986886978149
Q9LFB8,Q9SRE4,0,0.996313750743866
Q8L7G9,Q9LDU6,0,1.0
Q9ZUA5,O82567,0,0.9990279674530029
C0LGW6,Q8LBH4,0,0.9880935549736023
Q9SX65,Q9ZUH3,0,0.406089723110199
Q9ZVX8,P46032,0,0.8644078373908997
Q93ZB9,Q8GYS8,0,0.9999728202819824
Q9LQ32,P47192,0,0.9999712705612183
Q9ZSD4,Q6NKQ9,0,0.9999997615814209
Q9FZ96,Q93WC7,0,0.9992128610610962
Q01525,Q93XX0,0,0.9999547004699707
Q9XIN6,Q9ZWT2,0,0.9681938886642456
Q8LAZ7,Q9LMN8,0,0.9825224876403809
Q8GWK2,Q9FZK5,0,0.9999641180038452
O65154,Q9SNA0,0,0.9968798160552979
Q944K2,Q5XEV3,0,0.992135763168335
Q9MAA7,P29382,0,0.9999843835830688
Q9FE70,P82874,0,0.4040176272392273
Q9FZB1,Q147J7,0,0.9990220069885254
Q94F58,Q9LUV4,0,0.9997757077217102
Q8GUN1,Q84JU6,0,1.0
Q94AU5,Q94AU5,0,0.9999692440032959
Q9M1J7,Q9AST5,0,0.9824656248092651
Q9C8M9,Q9FVX3,0,0.5854195356369019
Q38942,O22873,0,1.0
Q3YL57,Q9SG79,0,0.9016520977020264
Q9LSF6,Q9M0B0,0,0.9999685287475586
Q8VZ58,Q9M325,0,0.9997698664665222
Q9LDT3,Q94AI7,0,0.9999983310699463
P47192,O04292,0,0.9999984502792358
Q8LBH4,Q8VZU2,0,0.9992714524269104
O82390,Q9FYK5,0,0.9656364917755127
Q8GWH4,P48421,0,0.2769429683685303
P46032,Q8LEQ4,0,0.988345742225647
Q9C7S5,O22690,0,0.8452533483505249
Q9LNM6,Q9SB65,0,0.9504867196083069
Q9SAD4,Q9SZB2,0,0.9986017346382141
Q8LAI1,O49653,0,0.9879072308540344
Q39101,O23413,0,0.9998766183853149
Q9ZUJ2,Q9LST3,0,0.9999996423721313
O81788,F4JRR1,0,0.9999984502792358
P42813,O49378,0,0.9956613183021545
Q9FK55,Q8GYY1,0,0.9996657371520996
Q940Y1,Q9SA48,0,1.0
Q94AV5,Q9C521,0,0.9998451471328735
Q9M9S6,Q9FH92,0,0.9984186887741089
Q9FH80,Q8GXM8,0,0.9926273226737976
Q38854,Q8GX78,0,0.5584775805473328
O64823,Q9LXV1,0,0.9986536502838135
Q8RWF8,Q94F23,0,0.999990701675415
Q0WQ91,Q9LRB5,0,0.9938310384750366
Q8S8K0,Q8LB17,0,0.9994875192642212
Q84TK1,Q6A333,0,1.0
Q9CA42,Q8GXK5,0,0.9999189376831055
Q9FH18,Q945Q4,0,0.9999973773956299
Q3EDB5,Q9FH18,0,0.9986149072647095
Q9SA23,Q9SX65,0,0.9912915825843811
Q84K72,Q9LRT1,0,0.9995036125183105
Q9SY89,Q9SY29,0,0.9963129162788391
Q9ZQ38,Q9FL61,0,0.998456597328186
Q94BX2,Q9C835,0,0.9999979734420776
Q93XX0,Q8L9M7,0,0.9567602872848511
Q9MA83,Q84MB2,0,0.16885435581207275
Q8RY62,Q84JJ0,0,0.9999953508377075
Q9LMN8,Q8GWK2,0,0.9999991655349731
P53799,Q9M126,0,0.9999982118606567
O22467,Q8RYC8,0,0.9999990463256836
O80594,Q9ZSR7,0,0.07037477195262909
Q9LVZ7,Q9M390,0,0.9999415874481201
Q9FHB8,Q1PE15,0,0.9998403787612915
Q9LEZ3,Q8GSI6,0,0.8765503764152527
Q9LP52,Q9FFS8,0,1.0
P94077,Q8RYE2,0,0.9780626893043518
Q84WI4,Q5PP32,0,0.9829566478729248
Q8L9M7,F4IMQ0,0,0.9922583699226379
Q9FFS8,O04326,0,0.9506123065948486
Q9LXJ0,O82390,0,0.32347866892814636
Q9STW3,Q0WQ91,0,0.9910264611244202
Q42342,Q42342,0,0.9993759989738464
Q9SRT3,Q8GX78,0,0.9916638135910034
Q9M8T0,F4JL11,0,0.9999316930770874
Q8VZU2,Q9CAA4,0,0.9988523721694946
Q94A99,Q94JU2,0,0.04018264636397362
Q9ZUH3,Q9ZWT2,0,0.3244265913963318
Q84N34,Q8VZL7,0,0.9999936819076538
Q84WP5,Q8GWK2,0,0.7276925444602966
Q9LPU9,Q9FNN2,0,0.9994382262229919
F4JL11,O04326,0,0.9998384714126587
Q93V43,Q944K2,0,0.9996781349182129
Q9SJH7,Q9S7M9,0,0.6163329482078552
Q8LB17,Q8GXK5,0,0.9064089059829712
Q9SHI7,Q8LAI1,0,0.9999294281005859
Q8RY25,Q9FK45,0,0.9999953508377075
Q9XFB1,Q9LNM6,0,0.8513604998588562
O64852,Q9LPU9,0,0.9999986886978149
Q9SA48,Q9FLL0,0,0.9999998807907104
Q5PP32,Q9ZVX8,0,0.13252392411231995
Q7X887,Q9ASW4,0,0.999803364276886
P32068,Q8LPR5,0,0.9999997615814209
Q9ZW05,Q9C7D7,0,0.8100184202194214
Q941L0,Q93V66,0,0.6693992018699646
Q8GX29,O49629,0,0.9945945143699646
Q9LMT2,Q9LSP7,0,0.9999887943267822
Q9FG89,Q17TI5,0,0.9999639987945557
Q9LDM5,Q9LYD3,0,0.9999991655349731
A8MQR0,Q9SZB2,0,0.9999788999557495
Q41975,Q94AI7,0,0.9059536457061768
Q9FNH6,Q8GUL2,0,0.9999922513961792
Q9M126,Q9LST3,0,0.9999998807907104
P59229,Q8VZ58,0,0.9955059289932251
Q8GY51,Q9FFS8,0,0.9999969005584717
Q94KB4,Q9FHB8,0,0.9998514652252197
O81042,Q8GXA4,0,0.998977780342102
Q9SG79,Q9C900,0,0.9999539852142334
Q8GWT5,Q94A32,0,0.948567271232605
Q8L603,Q8GX70,0,0.9982538819313049
Q9SV74,Q9M390,0,0.9949730634689331
Q9FI47,Q5XF13,0,0.9274554252624512
Q9SU67,Q9ASQ2,0,0.9999783039093018
Q8L616,Q8LB17,0,0.9839286804199219
Q9ZUT3,Q8L586,0,0.5371996760368347
Q6NLF5,P29382,0,0.9986421465873718
Q9C500,Q9XGN1,0,0.7706111073493958
Q9XI60,Q8S8K0,0,0.9975050091743469
Q8GYS8,Q42371,0,0.9999599456787109
Q9M1K3,Q9LRT1,0,0.805086076259613
Q93VN2,Q8VZU2,0,0.9998039603233337
Q9C5Z3,Q8GYF7,0,0.9999896287918091
Q8GYX3,Q949W6,0,0.9991351962089539
Q8L7F7,Q8GUN1,0,0.9999963045120239
Q9ZSR7,A8MQR0,0,0.9998008608818054
Q9LK55,Q9LRB5,0,0.908873438835144
Q9LNW0,Q9FZ96,0,0.0524570606648922
Q67YN2,O22179,0,1.0
O65397,Q9CAK8,0,0.9532734155654907
Q93ZQ3,Q9STW3,0,0.28974559903144836
Q7XA70,Q8GYY1,0,0.9999998807907104
Q5XF13,Q84TK1,0,0.9998536109924316
Q6NQ51,P93004,0,0.9992614388465881
Q9C9L2,P38389,0,0.9968873858451843
Q94CH8,Q9LPD5,0,0.6031509637832642
Q9SZG0,P27202,0,0.9976633787155151
Q8GWR1,Q9SYK5,0,0.988925039768219
Q8L586,Q6A333,0,0.9999783039093018
Q93V85,Q9XFM0,0,0.9538872838020325
Q9SZT7,Q9ZW05,0,0.26274389028549194
Q84MB2,Q5YDB6,0,0.14828257262706757
Q9LVQ7,Q42328,0,0.9999998807907104
Q9M0V3,Q8VZ48,0,0.9999949932098389
Q8H1S2,Q8VYS5,0,0.9999557733535767
Q9M363,Q9LZW4,0,0.9729259014129639
Q9LZW4,Q9SU67,0,0.9997077584266663
O49653,Q9M8T0,0,0.999239444732666
Q9LT89,Q8L9M7,0,0.11681967228651047
O23413,Q93WC7,0,0.996403694152832
O80895,Q94AV5,0,0.9999994039535522
Q8VZJ5,Q6NQG3,0,0.9998376369476318
Q9SD04,Q8GY51,0,0.9999943971633911
Q38935,Q84W04,0,0.9970912933349609
Q93V66,Q94A99,0,0.2730640172958374
Q9C829,P48421,0,0.8346832394599915
Q9ZR79,Q7XA86,0,0.9999676942825317
Q8LG50,Q9SRE4,0,0.9998958110809326
Q9LDU6,Q9SV74,0,0.9999716281890869
O49629,O82568,0,0.49558109045028687
O49378,F4KFS7,0,0.9999978542327881
O65555,Q9SJH7,0,0.9936971068382263
Q9LSE2,Q8L7E5,0,0.9998183846473694
Q8GW44,Q9SIQ8,0,0.9718485474586487
Q8LPR5,Q8GXM8,0,0.9999961853027344
Q5XEV3,Q8LPR2,0,0.9999018907546997
Q84JB8,Q84JJ0,0,0.9997804760932922
Q9LST3,Q9FH92,0,1.0
Q56XU4,Q94F23,0,0.9993792772293091
Q8H157,Q9SY29,0,0.9895776510238647
Q9C8D1,Q93ZQ3,0,0.9995785355567932
Q9M390,Q9SB65,0,0.921186089515686
Q9CAK8,Q84WP5,0,0.24197903275489807
Q9M0B0,Q84WP5,0,0.9852544069290161
Q9SY38,Q9M0V3,0,0.9999566078186035
Q8VZW1,F4JRR1,0,0.07732857763767242
Q93Z42,Q9SIH4,0,0.19876350462436676
Q9FGF5,O23160,0,0.9996329545974731
Q8LPR2,Q9FZK5,0,0.9996316432952881
Q9FFV8,Q84MC9,0,0.06194856017827988
F4KIB2,Q9FYK5,0,0.8734512329101562
Q9LPN5,Q0WQ91,0,0.9997734427452087
Q9FZ54,Q9FKK1,0,0.9964016675949097
Q9SCL4,Q9ASQ2,0,0.9983630776405334
O82567,Q8LG50,0,0.9999475479125977
Q6IDC5,O48741,0,0.9931241869926453
Q9ZWS7,O22690,0,0.9995614886283875
Q9C835,Q9SV74,0,0.9995062351226807
O82230,Q8RY25,0,0.42751869559288025
Q8LF05,O82567,0,0.9994774460792542
F4JN35,Q8GXA4,0,0.9988596439361572
A4GSN8,Q56ZZ7,0,0.9927117824554443
O04292,Q9LST3,0,0.9999998807907104
Q93ZW4,Q9C835,0,0.9999747276306152
Q9LXU1,Q9SHG7,0,0.9737484455108643
Q9ASW4,Q9C9Z6,0,0.9997124075889587
Q9FZK5,Q94JU2,0,0.987708330154419
Q9SX96,Q6NQ51,0,0.9986767172813416
Q8GYH9,O82245,0,0.9562222361564636
Q42403,Q9ZUT3,0,0.7127640247344971
Q84JU6,Q38822,0,1.0
Q9SB65,Q9ZWS7,0,0.9994902610778809
O22873,Q9LJD9,0,0.9999022483825684
Q9LSW5,Q01525,0,0.9989545345306396
O22179,Q39101,0,0.9999988079071045
Q9FMB6,P59229,0,0.9999995231628418
F4JRR1,O82390,0,0.14210918545722961
Q9LD45,Q3EDB5,0,0.9906655550003052
Q8GYF7,Q9SEU8,0,0.9998937845230103
Q9FL61,Q949M9,0,0.9996182918548584
Q9C900,Q9LSP7,0,0.9999610185623169
Q8L4X4,O49629,0,0.9938230514526367
Q9SNA0,Q9SGD1,0,0.9999997615814209
Q9LE82,Q9C500,0,0.7162065505981445
Q94CK3,Q8L7E5,0,0.9999890327453613
Q42371,Q9LQ32,0,0.9905812740325928
O04326,Q94AI7,0,0.9801926016807556
Q9ASQ2,Q9C9L2,0,0.999998927116394
Q9XFM6,Q8GW44,0,0.9969505071640015
Q9FMH6,Q8GYF7,0,0.9997162222862244
Q8RXK1,Q9CAA4,0,0.9995601773262024
F4KFS7,Q8GWT5,0,0.9999974966049194
Q9FLL0,Q8GYS8,0,0.9999994039535522
Q9LUV4,Q8GYX3,0,0.9999984502792358
Q9ZWT2,O81062,0,0.9628952741622925
O04294,Q9LFB8,0,0.9999954700469971
Q949W5,Q8L616,0,0.9701533913612366
P38389,P82874,0,0.701941967010498
O22703,Q9ASQ2,0,1.0
Q9FZ98,Q8GUL2,0,0.9979442954063416
Q8RYC8,Q9SA00,0,1.0
Q949M9,O48847,0,0.9999997615814209
Q8W4D8,Q9FI47,0,0.9999997615814209
Q94A32,Q42403,0,0.5555593371391296
O82219,Q9CA42,0,0.9999992847442627
Q8RXL7,Q9M651,0,0.9998064637184143
Q9S9K9,Q67ZM7,0,0.9999997615814209
Q94B75,Q8GUK3,0,0.3992863893508911
Q9FFK1,Q84JB8,0,0.1560593992471695
Q9SK33,Q8RWU6,0,0.44105783104896545
Q9M325,Q38854,0,0.9997790455818176
Q5XF36,Q9LSF6,0,0.9932137727737427
O82587,Q9FNN2,0,0.9868448972702026
Q67ZM7,Q9LPU9,0,0.33857911825180054
P26587,Q6NLF5,0,0.18454797565937042
Q9LU93,Q944H2,0,0.176528200507164
Q9SEL6,O80837,0,0.9999693632125854
Q56ZZ7,Q9SK33,0,0.09567517787218094
Q8L748,Q9SRT3,0,0.9999922513961792
Q8GWM8,Q9MA83,0,0.5039088726043701
P93830,O82568,0,0.9955319166183472
Q5YDB6,Q8VZU2,0,0.9656986594200134
Q9LYD3,Q9SG79,0,0.9997690320014954
Q93WC7,O49653,0,0.9999986886978149
Q9LSP7,Q8GSI6,0,0.9928627610206604
Q9ZWT2,Q8VZ58,0,0.9747254252433777
Q8GUK3,Q9SAD4,0,0.9967496395111084
Q9LPF1,Q9FWS3,0,0.31912490725517273
O22777,O82219,0,1.0
O64740,Q8LPR5,0,0.9999991655349731
Q9SVG8,Q42371,0,0.9999922513961792
Q9LVR8,Q9C7S5,0,0.9930393099784851
Q9LS86,Q8L615,0,1.0
Q6A333,Q8L748,0,1.0
Q9LJD9,Q8RYC8,0,0.9972708821296692
Q9SYK5,Q9ZSR7,0,0.8853188157081604
O23160,A4GSN8,0,0.9996868371963501
Q9FWS3,Q17TI5,0,0.9999997615814209
O82174,Q42342,0,0.9996391534805298
Q8VZ95,Q9SA48,0,0.9999998807907104
Q8GXM8,Q9SU67,0,0.998874843120575
Q9LXV1,Q9FHB8,0,0.9889380931854248
Q945Q4,Q94F30,0,0.9999990463256836
Q9LZM7,P32068,0,0.9967936873435974
Q94AI7,Q9C933,0,1.0
Q8LEQ4,O82587,0,0.8932945132255554
Q8L7U7,Q5XEV3,0,0.9970026612281799
Q9LJU6,Q84WI4,0,0.9975720047950745
P93004,O22467,0,0.992438018321991
Q17TI5,Q9LUK6,0,0.9999998807907104
P10797,Q6A333,0,0.9999933242797852
O48741,Q8GX70,0,0.9805035591125488
Q9FG72,Q9LSW5,0,0.5331336855888367
Q8GYY1,Q9MAA7,0,0.9999986886978149
Q8RYE2,C0LGW6,0,0.0607074610888958
Q9SZB2,Q9SVG8,0,0.9999775886535645
Q9SB04,Q8L9M7,0,0.9449117183685303
P57752,Q944K2,0,0.5791520476341248
