p1,p2,truth,prediction
269,89,0,1.0
277,113,0,1.0
253,287,0,0.48230552673339844
324,408,0,1.0
341,390,0,2.371570917603094e-05
264,29,0,1.0
103,201,0,0.5893406867980957
48,380,0,1.0
232,37,0,1.0
221,75,0,1.0
1,28,0,1.0
123,397,0,1.0
85,188,0,0.028373314067721367
171,326,0,0.9999970197677612
143,355,0,1.0
129,106,0,1.0
362,4,0,1.0
154,269,0,1.0
313,388,0,1.0
84,150,0,1.0
96,55,0,1.0
285,319,0,1.0
237,146,0,1.0
280,56,0,1.0
395,170,0,1.0
263,121,0,1.0
186,137,0,0.6582632064819336
45,51,0,1.0
210,62,0,1.0
331,92,0,1.0
158,103,0,0.999984622001648
8,293,0,1.0
235,183,0,0.999987006187439
12,222,0,1.0
64,387,0,0.999998927116394
202,330,0,0.14759676158428192
380,45,0,1.0
230,104,0,1.0
339,357,0,1.0
13,57,0,1.0
16,393,0,1.0
191,334,0,1.0
159,34,0,0.023528924211859703
219,216,0,1.0
279,26,0,1.0
9,374,0,1.0
89,375,0,0.9953047037124634
233,370,0,0.9999324083328247
337,48,0,1.0
80,142,0,0.9999998807907104
68,183,0,1.0
228,324,0,1.0
364,395,0,0.9884967803955078
121,314,0,0.9999910593032837
124,311,0,1.0
126,394,0,0.06924483925104141
109,22,0,1.0
11,217,0,1.0
137,161,0,1.0
102,209,0,1.0
185,29,0,1.0
384,354,0,0.0057436744682490826
170,310,0,1.0
200,8,0,1.0
378,406,0,0.9999998807907104
350,294,0,0.05587191879749298
142,70,0,0.9842825531959534
296,355,0,1.0
305,124,0,1.0
406,250,0,0.9438149929046631
361,332,0,1.511806715370767e-07
95,396,0,1.0
405,274,0,1.0
69,157,0,1.0
133,322,0,0.9784866571426392
17,400,0,0.9999997615814209
379,19,0,1.0
329,150,0,1.0
247,177,0,0.9999996423721313
251,30,0,0.5888084769248962
190,103,0,0.04874155670404434
358,191,0,1.0
371,154,0,1.0
325,78,0,1.0
391,407,0,0.9817491769790649
323,188,0,1.0
376,45,0,0.9995571970939636
193,238,0,0.6659963726997375
400,361,0,0.9402573108673096
282,409,0,1.0
55,349,0,1.0
173,207,0,0.9958897233009338
242,125,0,1.0
132,277,0,0.026429763063788414
359,148,0,1.0
244,301,0,1.0
300,88,0,0.9999997615814209
288,363,0,1.0
363,333,0,1.0
107,170,0,1.0
408,306,0,1.0
291,368,0,1.0
56,339,0,1.0
145,171,0,0.999998927116394
198,152,0,1.0
227,271,0,1.0
53,288,0,1.0
189,101,0,1.0
104,286,0,0.9999898672103882
372,107,0,0.09875039756298065
10,25,0,1.0
97,6,0,1.0
180,260,0,1.0
115,180,0,1.0
258,345,0,1.0
131,358,0,1.0
392,111,0,4.519135927694151e-06
332,279,0,1.0
25,37,0,1.0
246,159,0,0.9999964237213135
156,404,0,1.0
229,52,0,1.0
43,408,0,1.0
399,200,0,1.0
178,4,0,1.0
299,176,0,0.9999653100967407
41,94,0,0.0006167290266603231
57,398,0,1.0
75,309,0,0.9999089241027832
317,208,0,0.999889612197876
272,317,0,0.994342565536499
5,214,0,1.0
302,360,0,1.0
93,81,0,1.0
127,372,0,0.9999998807907104
184,46,0,0.9999991655349731
268,373,0,0.6617194414138794
318,17,0,1.0
347,155,0,0.9064522385597229
38,180,0,1.0
346,389,0,1.0
250,301,0,0.981901228427887
209,28,0,1.0
225,305,0,1.0
390,207,0,0.23005813360214233
125,159,0,1.0
396,47,0,0.9999990463256836
223,162,0,1.0
2,5,0,1.0
214,62,0,1.0
343,256,0,0.9999996423721313
172,227,0,0.9999980926513672
340,271,0,1.0
94,363,0,0.9998846054077148
294,361,0,3.7812202258180605e-09
70,259,0,0.0003697406209539622
333,58,0,1.0
357,377,0,0.007888431660830975
118,316,0,0.9999978542327881
287,149,0,1.0
248,145,0,0.9902418255805969
382,239,0,1.0
14,45,0,1.0
295,390,0,8.620041626272723e-05
265,25,0,0.9999996423721313
356,199,0,1.0
236,119,0,1.0
108,166,0,1.0
276,81,0,1.5274336240267417e-09
234,157,0,1.0
88,116,0,0.33396682143211365
160,355,0,1.0
360,240,0,1.0
77,289,0,1.0
338,257,0,1.0
33,190,0,0.0386737585067749
164,4,0,1.0
241,84,0,1.0
44,168,0,1.0
348,133,0,0.9999988079071045
206,187,0,1.0
369,52,0,1.0
30,242,0,0.9999686479568481
149,396,0,1.0
54,87,0,0.9999949932098389
161,315,0,1.0
326,392,0,4.9009997837856645e-08
36,48,0,1.0
286,370,0,1.0
162,164,0,1.0
167,253,0,0.9798774123191833
407,323,0,1.0
192,125,0,1.0
301,300,0,1.0
402,130,0,1.0
73,286,0,1.0
147,78,0,1.0
249,97,0,1.0
29,274,0,1.0
117,202,0,0.9999825954437256
257,236,0,1.0
188,368,0,1.0
353,33,0,0.05074528232216835
134,394,0,1.0
49,82,0,1.0
216,266,0,1.0
354,41,0,0.0005668278899975121
122,248,0,0.9999991655349731
316,155,0,0.8767268061637878
322,90,0,1.0
163,211,0,0.9993146657943726
365,387,0,1.0
60,354,0,0.999395489692688
67,275,0,1.0
310,247,0,1.0
373,178,0,1.0
52,141,0,1.0
208,123,0,1.0
335,185,0,1.0
106,9,0,1.0
215,49,0,1.0
3,335,0,1.0
377,232,0,0.999984860420227
175,223,0,1.0
141,244,0,1.0
15,206,0,1.0
66,120,0,1.0
74,292,0,0.9815089106559753
306,158,0,1.0
130,378,0,1.0
177,18,0,1.0
150,194,0,1.0
120,285,0,1.0
309,59,0,1.0
292,177,0,1.0
195,277,0,1.0
289,309,0,1.0
387,46,0,1.0
262,291,0,1.0
321,89,0,1.0
367,238,0,1.0
217,94,0,0.9999998807907104
271,367,0,1.0
176,370,0,4.558608907245798e-06
168,243,0,1.0
245,214,0,1.0
304,311,0,1.0
140,9,0,1.0
139,304,0,0.8956549763679504
