p1,p2,truth,prediction
Q9SZZ4,O04294,1,0.8508850932121277
Q9XFM6,Q9LDM5,1,0.1488855630159378
Q9XFM6,Q5PP32,1,0.2858942151069641
Q9XFM6,Q8GUN1,1,0.27341771125793457
Q9XFM6,P46032,1,0.0034271194599568844
Q9XFM6,Q94KB4,1,0.24615871906280518
Q9XFM6,Q9FZ96,1,0.02123202569782734
Q9XFM6,P48421,1,0.3804740309715271
Q9XFM6,Q8LAI1,1,0.00407027080655098
Q9XFM6,Q9LRB5,1,0.12613514065742493
Q9XFM6,Q9M363,1,0.028482098132371902
Q9XFM6,Q9SYK5,1,0.3263441026210785
Q9XFM6,Q9SY38,1,0.007047806866466999
Q9XFM6,Q949M9,1,0.24220386147499084
Q9XFM6,Q9ZUT3,1,0.008339638821780682
Q9XFM6,Q8L4X4,1,0.22414322197437286
Q9XFM6,Q94AU5,1,0.1187630444765091
Q9XFM6,Q8RXK1,1,0.07647542655467987
Q9XFM6,O64823,1,0.2150144875049591
Q9XFM6,O23413,1,0.01056511327624321
Q9XFM6,Q42371,1,0.3296104967594147
Q9XFM6,Q8GSI6,1,0.10514654219150543
Q9XFM6,Q3YL57,1,0.049633968621492386
Q9XFM6,Q9ZR79,1,0.34666335582733154
Q9XFM6,C0LGW6,1,0.43372079730033875
Q9XFM6,Q944K2,1,0.22592642903327942
Q9XFM6,Q9S7I6,1,0.1847037822008133
Q9XFM6,Q9S7M9,1,0.03961706534028053
Q9XFM6,Q941L0,1,0.3986847996711731
Q9XFM6,P38389,1,0.014976558275520802
Q9XFM6,Q9LFB8,1,0.4599997401237488
Q9XFM6,Q9C9Z6,1,0.007923741824924946
Q9XFM6,Q9LPD5,1,0.05511061102151871
Q9XFM6,Q9M390,1,0.40954241156578064
Q9XFM6,Q8GXM8,1,0.2154407501220703
Q9XFM6,O22777,1,0.05993467569351196
Q9XFM6,Q9ZUH3,1,0.004962869454175234
Q9XFM6,Q9C8M9,1,0.17365030944347382
Q9XFM6,Q3EDB5,1,0.15938334167003632
Q9XFM6,O82587,1,0.0274759903550148
Q9XFM6,Q8GXK5,1,0.0031326357275247574
Q9XFM6,Q8VYA7,1,0.0032901428639888763
Q9XFM6,Q84WP5,1,0.21467658877372742
Q9XFM6,O65389,1,0.24179351329803467
Q9XFM6,Q1PE15,1,0.24270273745059967
Q9XFM6,Q9MA83,1,0.05340253934264183
Q9XFM6,Q8VZ58,1,0.10085155069828033
Q9XFM6,Q9FG72,1,0.21350052952766418
Q9XFM6,Q67YN2,1,0.4228947162628174
Q9XGN1,Q9LEZ3,1,0.3498702347278595
Q9XHZ7,Q8VZ95,1,0.3335164189338684
Q9XI60,Q8GXA4,1,0.2327757030725479
Q9XIN6,Q9LVR8,1,0.14572113752365112
Q9ZSD4,O04326,1,0.25139671564102173
Q9ZSR7,Q8VZ95,1,0.06843791902065277
Q9ZSR7,Q8GXA4,1,0.011516495607793331
Q9ZUJ2,Q8GXA4,1,0.1518155187368393
Q9ZVX8,Q8VZ95,1,0.6585723757743835
Q9ZWS7,Q9CA42,1,0.0010618373053148389
Q9ZWT2,Q9LD45,1,0.05247383192181587
O82567,Q9M0B0,0,0.7006227374076843
Q6IDC5,P57752,0,0.02220318652689457
Q9ZWS7,Q9MA83,0,0.00014217714488040656
Q9C835,Q8L616,0,0.00017393344023730606
O82230,Q949M9,0,0.9994295239448547
Q8LF05,Q94AI7,0,0.007437551859766245
F4JN35,Q9LYP1,0,0.5932400822639465
A4GSN8,Q9SRT3,0,0.01486990600824356
O04292,O82245,0,0.029459791257977486
Q93ZW4,Q8GW17,0,0.7323877811431885
Q9LXU1,Q8LAZ7,0,0.9889504313468933
Q9ASW4,Q9LVD9,0,0.5085179209709167
Q9FZK5,Q9ZUA5,0,0.040300723165273666
Q9SX96,Q9M9U3,0,0.46195363998413086
Q8GYH9,Q9LXJ0,0,0.4675218164920807
Q42403,Q9LDM5,0,0.9234676957130432
Q84JU6,Q9XGN1,0,0.854907214641571
Q9SB65,Q9LRT1,0,0.9818295240402222
O22873,Q9LMN8,0,0.9950980544090271
Q9LSW5,Q6IDC5,0,0.8598561882972717
O22179,Q94AU5,0,0.0005444799317047
Q9FMB6,Q9M8T0,0,0.004903967492282391
F4JRR1,Q9C7S5,0,0.024305718019604683
Q9LD45,F4IMQ0,0,0.00018620569608174264
Q8GYF7,Q8L7E5,0,4.7807174269109964e-05
Q9FL61,Q8GX70,0,0.002996252616867423
Q9C900,Q9FNH6,0,0.8406202793121338
Q8L4X4,Q949W6,0,0.9629855751991272
Q9SNA0,Q9LNH6,0,0.39095258712768555
Q9LE82,Q42342,0,0.004306362476199865
Q94CK3,Q67YN2,0,0.49392834305763245
Q42371,Q9ZVX8,0,0.053651198744773865
O04326,Q8GWR1,0,0.5137889981269836
Q9ASQ2,Q8RY62,0,0.5043495297431946
Q9XFM6,Q9S9K9,0,0.25834470987319946
Q9FMH6,Q8LAI1,0,5.3247593314154074e-05
Q8RXK1,Q9SAD4,0,0.03572317212820053
F4KFS7,Q9SVG8,0,0.005433360580354929
Q9FLL0,O81062,0,0.029841221868991852
Q9LUV4,F4KFS7,0,0.003494093893095851
Q9ZWT2,Q5PP32,0,0.8001648187637329
O04294,Q945Q4,0,0.9617316126823425
Q949W5,Q8L603,0,0.6511927843093872
P38389,Q8LPR2,0,0.002042237902060151
O22703,Q9SA48,0,0.19841910898685455
Q9FZ98,Q93V85,0,0.00237881182692945
Q8RYC8,Q8W4D8,0,0.9644258618354797
Q949M9,Q9LEZ3,0,0.09623947739601135
Q8W4D8,O82568,0,0.9494726657867432
Q94A32,Q9M0V3,0,0.9999961853027344
O82219,Q6NQ51,0,0.3570643365383148
Q8RXL7,Q944K2,0,2.5935505618690513e-06
Q9S9K9,Q940Y1,0,0.9985339641571045
Q94B75,O64740,0,0.012796343304216862
Q9FFK1,Q9C8M9,0,0.6194865703582764
Q9SK33,Q9LZW4,0,0.9989442229270935
Q9M325,Q8VZ48,0,0.4977780282497406
Q5XF36,Q9LST3,0,0.9368374943733215
O82587,Q8RYE2,0,0.004320688080042601
Q67ZM7,Q9LPD5,0,0.7875937819480896
P26587,Q9M1J1,0,0.5847411155700684
Q9LU93,Q8GYN0,0,3.319247844046913e-05
Q9SEL6,Q9FL61,0,0.17090952396392822
Q56ZZ7,Q94F30,0,3.8909965383027156e-07
Q8L748,Q8L7F7,0,0.38147836923599243
Q8GWM8,Q8GXM8,0,3.9267760598704626e-07
P93830,O64823,0,0.0029186359606683254
Q5YDB6,Q9ZWT2,0,0.9477481245994568
Q9LYD3,Q9SG79,0,0.031019259244203568
Q93WC7,Q8GWH4,0,0.009801053442060947
Q9LSP7,Q9SZT7,0,0.5773625373840332
Q9ZWT2,Q8L615,0,0.8782270550727844
Q8GUK3,Q9LUK6,0,1.5314827805923414e-06
Q9LPF1,Q147J7,0,0.008901117369532585
O22777,Q9SRH9,0,0.004482890944927931
O64740,Q8GYS8,0,0.45574286580085754
Q9SVG8,Q8GUK3,0,0.8921671509742737
Q9LVR8,Q9LPN5,0,0.001872108201496303
Q9LS86,Q8VZ95,0,0.004392559640109539
Q6A333,Q3YL57,0,0.10119809955358505
Q9LJD9,Q94A32,0,7.033558358671144e-05
Q9SYK5,Q94AP3,0,6.173513975227252e-05
O23160,Q8VZW1,0,0.00043708892189897597
Q9FWS3,Q8GYH9,0,0.507877767086029
O82174,F4KIB2,0,0.9863212704658508
Q8VZ95,Q8GUL2,0,0.008051721379160881
Q8GXM8,P53799,0,0.9994693398475647
Q9LXV1,Q9LNM6,0,0.00607909495010972
Q945Q4,Q8LF05,0,0.2444569617509842
Q9LZM7,Q8RXK1,0,0.5169589519500732
Q94AI7,Q8RY25,0,0.6262717247009277
Q8LEQ4,Q8VZU9,0,0.9559241533279419
Q8L7U7,O82219,0,0.12840597331523895
Q9LJU6,Q944H2,0,0.9031363129615784
P93004,Q84TK1,0,0.7213287353515625
Q17TI5,Q8VYV9,0,0.6473848223686218
P10797,Q8H157,0,0.06751714646816254
O48741,Q9FKK1,0,0.024124877527356148
Q9FG72,Q9LSE2,0,0.9920459985733032
Q8GYY1,Q8VZ58,0,0.9010117650032043
Q8RYE2,Q9C9L2,0,0.9833828806877136
Q9SZB2,Q8LAZ7,0,0.9994410872459412
Q9SB04,P42813,0,0.018573012202978134
P57752,Q9FE70,0,0.02889368310570717
Q9FVX3,Q8L8N3,0,4.8693498683860525e-05
Q9SR38,Q9M9U3,0,0.02903495915234089
Q9C933,Q8GXM8,0,0.9963919520378113
Q9XGN1,Q42403,0,0.8250442743301392
Q9FK45,O48741,0,0.2821669578552246
Q8GX78,Q946Y7,0,4.455680937098805e-06
Q8L7E5,Q9FK55,0,0.5101270079612732
Q9SZZ4,Q9SAD4,0,0.0180750023573637
Q8GSI6,Q9SK33,0,0.08642900735139847
Q8GXA4,P93830,0,0.4353969097137451
Q8VZ48,Q9SCL4,0,0.7246884703636169
Q9SHG7,Q9LYD3,0,0.2804657220840454
Q147J7,Q94CG2,0,0.5746836066246033
O64587,F4KFS7,0,0.20445948839187622
Q8VZJ1,Q9ZUJ2,0,0.9207729697227478
Q9FFS0,Q9M651,0,0.9987689852714539
Q9SRH9,Q38845,0,0.04766090214252472
Q9C7D7,Q8GXK5,0,0.8742967247962952
Q9SIH4,O49378,0,0.3914230465888977
Q9CAN1,P27202,0,0.3155115842819214
O82568,Q9LSW5,0,0.1451110690832138
Q8RY98,Q147J7,0,0.026088040322065353
Q94AP3,A4GSN8,0,0.00010399870370747522
Q9M2J9,Q9FG89,0,0.11265376210212708
Q8GXK5,Q9FKK1,0,0.9400995373725891
Q1PE15,Q38942,0,0.9998834133148193
Q9LUK6,Q8VZL7,0,0.9998321533203125
O22690,Q9LVD9,0,0.7403183579444885
Q9S7M9,Q5XF36,0,0.0076277549378573895
P92941,Q93ZQ3,0,0.007050239015370607
Q8VYS5,Q9M1J7,0,0.017701534554362297
Q9LU74,Q8H157,0,0.012293175794184208
Q8VYV9,Q8RWF8,0,0.9998724460601807
Q9XHZ7,Q9SGI5,0,0.05439009889960289
O65389,Q9STW3,0,1.664380033616908e-05
Q9CAA4,O22179,0,0.9989786148071289
Q9SSQ8,Q9ZSR7,0,0.0482047013938427
Q8L925,Q9FLL0,0,0.17896579205989838
Q8GX70,Q9LVQ7,0,4.522227754932828e-06
Q94EI9,Q9LPF1,0,0.25626522302627563
Q9C9Z6,Q9C933,0,0.00476793572306633
Q9FH92,Q8GWR1,0,0.00365764950402081
Q9SCZ8,Q7XA86,0,0.9467005133628845
Q9SS37,Q9LDM5,0,0.03616219013929367
Q9SGD1,O22873,0,0.9912942051887512
P30302,Q9FNH6,0,0.0028421783354133368
Q9LNH6,O04292,0,0.7665799856185913
Q9LPD5,Q9C8M9,0,0.2341773360967636
Q9LN63,Q9MA83,0,0.3798162341117859
Q6NKQ9,Q94AU5,0,0.35165935754776
Q9ZV66,Q9ASQ2,0,0.00012065470946254209
Q9LYP1,O65389,0,0.9989203214645386
Q9SRE4,Q0WQ91,0,2.0236567976894548e-08
Q84MC7,P29382,0,0.22373242676258087
Q7XA86,Q94KB4,0,2.517942050417332e-07
Q9SIQ8,Q8RXL7,0,0.0029394791927188635
Q9SVG0,Q9FYK5,0,0.6459274291992188
Q9FG01,Q9SR38,0,0.7752002477645874
Q9FNN2,Q944H2,0,0.00016414538549724966
Q9LRT1,Q8VZU2,0,0.7107391953468323
Q9M1D0,Q3EDB5,0,0.016853032633662224
Q9SIC8,Q9FH18,0,0.4478496313095093
Q8RWU6,Q9LMN8,0,0.008407795801758766
Q38845,Q38822,0,0.00021602683409582824
Q8GYN0,Q9SJH7,0,0.5931327939033508
Q94F23,Q2VWA2,0,0.29700279235839844
Q946Y7,Q9CAN1,0,0.03227603808045387
Q94F30,Q9LPN5,0,0.9990044236183167
Q8GUL2,Q84MB2,0,0.9999377727508545
P29382,Q8L4X4,0,0.980455756187439
Q8L8N3,Q8LPR5,0,0.8281264305114746
Q9M651,Q8L9M7,0,8.739942131796852e-06
Q8GW17,Q9LJU6,0,0.00019370827067177743
P48421,Q8VZW1,0,0.0012362595880404115
Q9FKK1,Q9ZUH3,0,0.9488691687583923
Q9LW88,Q9SCZ8,0,0.002754284767434001
P27202,O23160,0,0.9995226860046387
O22224,Q9M390,0,0.0023643472231924534
F4IMQ0,Q94CH8,0,0.015024850144982338
Q9C521,Q9FI47,0,0.0007280657300725579
Q9FYK5,O82230,0,3.8833033613627777e-05
Q8VYA7,Q94A32,0,1.6673863001415157e-07
Q9FF75,Q8GY51,0,0.00036555094993673265
Q9LVD9,Q9AST5,0,0.7691672444343567
Q9M1J1,Q8GX78,0,0.006122525781393051
Q8VZU9,Q9SA23,0,0.00010749686043709517
Q9SA00,Q38935,0,0.8328304290771484
Q6NQG3,Q9LEZ3,0,0.1888187676668167
O80837,Q9SMP3,0,0.9955248832702637
Q9AST5,Q9SIH4,0,0.7329777479171753
Q9SMP3,Q9LSP7,0,0.9481720328330994
O48847,Q9C7D7,0,3.3930660947589786e-07
Q9M9U3,Q9ZV66,0,0.047670867294073105
Q9S7I6,O64740,0,0.12072847038507462
Q94CG2,Q9LE82,0,0.871528685092926
Q9SGI5,Q8VZJ1,0,0.958562433719635
Q8VZL7,Q8GYH9,0,0.5519357919692993
Q9FIK0,Q9ZUA5,0,0.1470450758934021
Q9SX83,Q6NQG3,0,0.0918729305267334
Q9SY29,Q9M9U3,0,0.6549128293991089
Q944H2,P92941,0,0.122298963367939
Q9XFM0,A8MQR0,0,0.6074764132499695
Q2VWA2,P38389,0,0.35775381326675415
P82874,Q9CAN1,0,0.3105889558792114
Q94JU2,Q9M363,0,0.8862343430519104
Q9SEU8,Q9FFK1,0,0.012825301848351955
O81062,Q9ZVX8,0,0.9060578346252441
Q949W6,Q42328,0,0.4626716077327728
Q94AY3,Q8GYF7,0,0.002691163681447506
Q9LRB5,Q9SEU8,0,0.09691976755857468
Q84JJ0,Q9XI60,0,0.06793632358312607
Q84MC9,Q17TI5,0,0.0005747634568251669
Q84W04,Q8VYA7,0,0.4211058020591736
Q42328,Q9FWS3,0,0.4402363896369934
Q42384,Q9ASQ2,0,2.407773536106106e-06
O82245,Q9XGN1,0,0.6849180459976196
Q38822,Q84TK1,0,0.04262293130159378
Q8L615,P53799,0,0.992515504360199
Q9LFB8,Q9SRE4,0,0.0094988364726305
Q8L7G9,Q9LDU6,0,0.001244615064933896
Q9ZUA5,O82567,0,0.5056484937667847
C0LGW6,Q8LBH4,0,0.9113547205924988
Q9SX65,Q9ZUH3,0,0.001975778490304947
Q9ZVX8,P46032,0,0.9667920470237732
Q93ZB9,Q8GYS8,0,0.05636940896511078
Q9LQ32,P47192,0,0.5706202387809753
Q9ZSD4,Q6NKQ9,0,0.1804431825876236
Q9FZ96,Q93WC7,0,0.00951769296079874
Q01525,Q93XX0,0,0.9996442794799805
Q9XIN6,Q9ZWT2,0,0.06770863384008408
Q8LAZ7,Q9LMN8,0,0.9992700219154358
Q8GWK2,Q9FZK5,0,0.9971600770950317
O65154,Q9SNA0,0,0.002104931976646185
Q944K2,Q5XEV3,0,0.9953473210334778
Q9MAA7,P29382,0,0.0031429689843207598
Q9FE70,P82874,0,0.00431215250864625
Q9FZB1,Q147J7,0,0.7848373055458069
Q94F58,Q9LUV4,0,0.3828526437282562
Q8GUN1,Q84JU6,0,0.9999097585678101
Q94AU5,Q94AU5,0,0.303581178188324
Q9M1J7,Q9AST5,0,0.0002359643258387223
Q9C8M9,Q9FVX3,0,0.28449946641921997
Q38942,O22873,0,0.9985671043395996
Q3YL57,Q9SG79,0,0.32075485587120056
Q9LSF6,Q9M0B0,0,7.440772833433584e-07
Q8VZ58,Q9M325,0,0.19806160032749176
Q9LDT3,Q94AI7,0,0.32308322191238403
P47192,O04292,0,0.06664853543043137
Q8LBH4,Q8VZU2,0,0.47554799914360046
O82390,Q9FYK5,0,0.523737907409668
Q8GWH4,P48421,0,7.068360719131306e-05
P46032,Q8LEQ4,0,0.8626713156700134
Q9C7S5,O22690,0,0.14770086109638214
Q9LNM6,Q9SB65,0,0.05042285844683647
Q9SAD4,Q9SZB2,0,3.826405736617744e-05
Q8LAI1,O49653,0,0.18128424882888794
Q39101,O23413,0,6.958963467695867e-07
Q9ZUJ2,Q9LST3,0,0.9524224996566772
O81788,F4JRR1,0,0.9644743204116821
P42813,O49378,0,0.1372363567352295
Q9FK55,Q8GYY1,0,0.0015383902937173843
Q940Y1,Q9SA48,0,0.9852430820465088
Q94AV5,Q9C521,0,5.7645273045636714e-05
Q9M9S6,Q9FH92,0,0.3904370963573456
Q9FH80,Q8GXM8,0,0.9999985694885254
Q38854,Q8GX78,0,0.9951463341712952
O64823,Q9LXV1,0,0.9989500641822815
Q8RWF8,Q94F23,0,6.126691914687399e-06
Q0WQ91,Q9LRB5,0,0.9968068599700928
Q8S8K0,Q8LB17,0,0.7238463163375854
Q84TK1,Q6A333,0,0.22111912071704865
Q9CA42,Q8GXK5,0,3.492760356493818e-07
Q9FH18,Q945Q4,0,0.08408457040786743
Q3EDB5,Q9FH18,0,0.12432267516851425
Q9SA23,Q9SX65,0,0.5648137927055359
Q84K72,Q9LRT1,0,0.9994169473648071
Q9SY89,Q9SY29,0,9.168754331767559e-05
Q9ZQ38,Q9FL61,0,0.0010929570998996496
Q94BX2,Q9C835,0,0.04216562956571579
Q93XX0,Q8L9M7,0,2.594752857021376e-07
Q9MA83,Q84MB2,0,1.2640501836358453e-06
Q8RY62,Q84JJ0,0,0.4358888268470764
Q9LMN8,Q8GWK2,0,0.9999712705612183
P53799,Q9M126,0,0.1267673671245575
O22467,Q8RYC8,0,0.8706152439117432
O80594,Q9ZSR7,0,0.005225879140198231
Q9LVZ7,Q9M390,0,0.07159633189439774
Q9FHB8,Q1PE15,0,0.8008751273155212
Q9LEZ3,Q8GSI6,0,0.21625682711601257
Q9LP52,Q9FFS8,0,0.15982754528522491
P94077,Q8RYE2,0,0.8128608465194702
Q84WI4,Q5PP32,0,0.1896645724773407
Q8L9M7,F4IMQ0,0,1.8129818272427656e-05
Q9FFS8,O04326,0,0.47447505593299866
Q9LXJ0,O82390,0,0.03006594628095627
Q9STW3,Q0WQ91,0,6.964155545574613e-07
Q42342,Q42342,0,0.3469614088535309
Q9SRT3,Q8GX78,0,0.0002788552374113351
Q9M8T0,F4JL11,0,0.9934490323066711
Q8VZU2,Q9CAA4,0,0.441281795501709
Q94A99,Q94JU2,0,0.36653804779052734
Q9ZUH3,Q9ZWT2,0,0.09094034880399704
Q84N34,Q8VZL7,0,7.99349635371982e-08
Q84WP5,Q8GWK2,0,0.03204577416181564
Q9LPU9,Q9FNN2,0,0.05311017483472824
F4JL11,O04326,0,0.586528480052948
Q93V43,Q944K2,0,0.9999762773513794
Q9SJH7,Q9S7M9,0,0.3515537977218628
Q8LB17,Q8GXK5,0,0.8751283884048462
Q9SHI7,Q8LAI1,0,0.95902019739151
Q8RY25,Q9FK45,0,0.3241662383079529
Q9XFB1,Q9LNM6,0,0.4368731379508972
O64852,Q9LPU9,0,0.011788676492869854
Q9SA48,Q9FLL0,0,0.02538292668759823
Q5PP32,Q9ZVX8,0,0.025084948167204857
Q7X887,Q9ASW4,0,0.08131033927202225
P32068,Q8LPR5,0,0.9967453479766846
Q9ZW05,Q9C7D7,0,0.0005802704254165292
Q941L0,Q93V66,0,0.0019700927659869194
Q8GX29,O49629,0,0.25304070115089417
Q9LMT2,Q9LSP7,0,0.907383382320404
Q9FG89,Q17TI5,0,0.43283650279045105
Q9LDM5,Q9LYD3,0,0.12615826725959778
A8MQR0,Q9SZB2,0,0.0009503401233814657
Q41975,Q94AI7,0,0.4304737150669098
Q9FNH6,Q8GUL2,0,0.8881257772445679
Q9M126,Q9LST3,0,0.018384555354714394
P59229,Q8VZ58,0,0.4425564110279083
Q8GY51,Q9FFS8,0,0.802875816822052
Q94KB4,Q9FHB8,0,0.9165501594543457
O81042,Q8GXA4,0,0.019902467727661133
Q9SG79,Q9C900,0,0.9963750243186951
Q8GWT5,Q94A32,0,0.00010466307867318392
Q8L603,Q8GX70,0,0.828048050403595
Q9SV74,Q9M390,0,0.13267062604427338
Q9FI47,Q5XF13,0,0.03027758002281189
Q9SU67,Q9ASQ2,0,0.02095840871334076
Q8L616,Q8LB17,0,0.8451542258262634
Q9ZUT3,Q8L586,0,1.3995834706292953e-05
Q6NLF5,P29382,0,0.037914831191301346
Q9C500,Q9XGN1,0,0.8396564722061157
Q9XI60,Q8S8K0,0,0.023036297410726547
Q8GYS8,Q42371,0,0.14043956995010376
Q9M1K3,Q9LRT1,0,0.24744190275669098
Q93VN2,Q8VZU2,0,0.5564131140708923
Q9C5Z3,Q8GYF7,0,0.9883764386177063
Q8GYX3,Q949W6,0,0.9737227559089661
Q8L7F7,Q8GUN1,0,0.6363867521286011
Q9ZSR7,A8MQR0,0,0.004350237548351288
Q9LK55,Q9LRB5,0,0.011198244988918304
Q9LNW0,Q9FZ96,0,4.6997003664728254e-05
Q67YN2,O22179,0,0.0002952241338789463
O65397,Q9CAK8,0,0.143770232796669
Q93ZQ3,Q9STW3,0,0.47552892565727234
Q7XA70,Q8GYY1,0,6.678919362457236e-06
Q5XF13,Q84TK1,0,0.030388720333576202
Q6NQ51,P93004,0,0.01869341917335987
Q9C9L2,P38389,0,0.0012150261318311095
Q94CH8,Q9LPD5,0,0.44673728942871094
Q9SZG0,P27202,0,0.8392511606216431
Q8GWR1,Q9SYK5,0,0.9996308088302612
Q8L586,Q6A333,0,0.0037890917155891657
Q93V85,Q9XFM0,0,0.043628863990306854
Q9SZT7,Q9ZW05,0,0.608970582485199
Q84MB2,Q5YDB6,0,0.9999979734420776
Q9LVQ7,Q42328,0,0.4145267903804779
Q9M0V3,Q8VZ48,0,0.0004954608739353716
Q8H1S2,Q8VYS5,0,0.054166216403245926
Q9M363,Q9LZW4,0,3.847914285870502e-06
Q9LZW4,Q9SU67,0,0.5325148701667786
O49653,Q9M8T0,0,0.05995689705014229
Q9LT89,Q8L9M7,0,4.6504692363669164e-06
O23413,Q93WC7,0,0.005859374534338713
O80895,Q94AV5,0,0.05533476173877716
Q8VZJ5,Q6NQG3,0,0.9650375247001648
Q9SD04,Q8GY51,0,0.9935328960418701
Q38935,Q84W04,0,0.06078057363629341
Q93V66,Q94A99,0,0.12483884394168854
Q9C829,P48421,0,0.5228325128555298
Q9ZR79,Q7XA86,0,0.0007822389015927911
Q8LG50,Q9SRE4,0,0.27033787965774536
Q9LDU6,Q9SV74,0,0.19484610855579376
O49629,O82568,0,0.7398234605789185
O49378,F4KFS7,0,0.5088617205619812
O65555,Q9SJH7,0,0.061533667147159576
Q9LSE2,Q8L7E5,0,0.0024694660678505898
Q8GW44,Q9SIQ8,0,0.6235918998718262
Q8LPR5,Q8GXM8,0,0.9965108036994934
Q5XEV3,Q8LPR2,0,0.5049013495445251
Q84JB8,Q84JJ0,0,0.0024568173103034496
Q9LST3,Q9FH92,0,0.0012318751541897655
Q56XU4,Q94F23,0,3.344899960211478e-05
Q8H157,Q9SY29,0,0.6378695964813232
Q9C8D1,Q93ZQ3,0,0.012961623258888721
Q9M390,Q9SB65,0,0.16184797883033752
Q9CAK8,Q84WP5,0,0.16976702213287354
Q9M0B0,Q84WP5,0,0.2505551278591156
Q9SY38,Q9M0V3,0,3.240622390876524e-06
Q8VZW1,F4JRR1,0,0.005780027247965336
Q93Z42,Q9SIH4,0,0.19353610277175903
Q9FGF5,O23160,0,0.9313977956771851
Q8LPR2,Q9FZK5,0,0.5085391402244568
Q9FFV8,Q84MC9,0,0.11054310947656631
F4KIB2,Q9FYK5,0,3.609733596476872e-07
Q9LPN5,Q0WQ91,0,0.9986440539360046
Q9FZ54,Q9FKK1,0,0.6540742516517639
Q9SCL4,Q9ASQ2,0,0.6283307671546936
O82567,Q8LG50,0,0.3164884150028229
Q6IDC5,O48741,0,0.05972713604569435
Q9ZWS7,O22690,0,0.005790363997220993
Q9C835,Q9SV74,0,0.0014167055487632751
O82230,Q8RY25,0,0.16149786114692688
Q8LF05,O82567,0,0.6969992518424988
F4JN35,Q8GXA4,0,0.49945032596588135
A4GSN8,Q56ZZ7,0,0.05257965624332428
O04292,Q9LST3,0,0.002700686687603593
Q93ZW4,Q9C835,0,0.9641490578651428
Q9LXU1,Q9SHG7,0,0.06042974814772606
Q9ASW4,Q9C9Z6,0,0.504753053188324
Q9FZK5,Q94JU2,0,1.9330364011693746e-05
Q9SX96,Q6NQ51,0,0.2628963887691498
Q8GYH9,O82245,0,0.5109161734580994
Q42403,Q9ZUT3,0,3.637480176621466e-06
Q84JU6,Q38822,0,0.00018317994545213878
Q9SB65,Q9ZWS7,0,0.8371193408966064
O22873,Q9LJD9,0,0.0018181466730311513
Q9LSW5,Q01525,0,1.3836394828103948e-05
O22179,Q39101,0,0.9999997615814209
Q9FMB6,P59229,0,0.02923435904085636
F4JRR1,O82390,0,0.0085538849234581
Q9LD45,Q3EDB5,0,0.3793591856956482
Q8GYF7,Q9SEU8,0,0.3861101269721985
Q9FL61,Q949M9,0,0.9814149737358093
Q9C900,Q9LSP7,0,0.936504602432251
Q8L4X4,O49629,0,0.974163293838501
Q9SNA0,Q9SGD1,0,0.0031450584065169096
Q9LE82,Q9C500,0,0.99997878074646
Q94CK3,Q8L7E5,0,0.5241485238075256
Q42371,Q9LQ32,0,0.003294270718470216
O04326,Q94AI7,0,0.42647498846054077
Q9ASQ2,Q9C9L2,0,0.0014141538413241506
Q9XFM6,Q8GW44,0,0.5471781492233276
Q9FMH6,Q8GYF7,0,0.9891716837882996
Q8RXK1,Q9CAA4,0,0.19444039463996887
F4KFS7,Q8GWT5,0,0.015921499580144882
Q9FLL0,Q8GYS8,0,0.27546706795692444
Q9LUV4,Q8GYX3,0,4.7368346713483334e-05
Q9ZWT2,O81062,0,0.1858443170785904
O04294,Q9LFB8,0,0.04975779727101326
Q949W5,Q8L616,0,0.6973481774330139
P38389,P82874,0,0.0028656241483986378
O22703,Q9ASQ2,0,0.05967850983142853
Q9FZ98,Q8GUL2,0,9.419243724551052e-06
Q8RYC8,Q9SA00,0,0.9176139235496521
Q949M9,O48847,0,0.9999966621398926
Q8W4D8,Q9FI47,0,0.90506511926651
Q94A32,Q42403,0,0.9999635219573975
O82219,Q9CA42,0,0.7227830290794373
Q8RXL7,Q9M651,0,1.397564210492419e-05
Q9S9K9,Q67ZM7,0,2.6576429945635027e-08
Q94B75,Q8GUK3,0,0.6411036849021912
Q9FFK1,Q84JB8,0,0.09833373129367828
Q9SK33,Q8RWU6,0,0.034485477954149246
Q9M325,Q38854,0,0.002736347261816263
Q5XF36,Q9LSF6,0,0.9521180987358093
O82587,Q9FNN2,0,0.0115864472463727
Q67ZM7,Q9LPU9,0,0.6472557783126831
P26587,Q6NLF5,0,0.2907547354698181
Q9LU93,Q944H2,0,0.0008902937988750637
Q9SEL6,O80837,0,0.10669463127851486
Q56ZZ7,Q9SK33,0,0.0006614265730604529
Q8L748,Q9SRT3,0,5.089951628178824e-06
Q8GWM8,Q9MA83,0,0.6329696774482727
P93830,O82568,0,0.021952740848064423
Q5YDB6,Q8VZU2,0,0.5683041214942932
Q9LYD3,Q9SG79,0,0.031019259244203568
Q93WC7,O49653,0,0.3268653154373169
Q9LSP7,Q8GSI6,0,0.16234780848026276
Q9ZWT2,Q8VZ58,0,0.697054922580719
Q8GUK3,Q9SAD4,0,0.6916449069976807
Q9LPF1,Q9FWS3,0,7.792421820340678e-05
O22777,O82219,0,0.10760509222745895
O64740,Q8LPR5,0,0.043308284133672714
Q9SVG8,Q42371,0,0.17190949618816376
Q9LVR8,Q9C7S5,0,0.12997494637966156
Q9LS86,Q8L615,0,0.9955926537513733
Q6A333,Q8L748,0,0.0027408073656260967
