p1,p2,truth,prediction
Q9SX96,Q9LVR8,1,0.01511444989591837
Q9SZB2,Q949W6,1,1.1495298224417638e-07
Q9SZG0,Q8GYH9,1,0.9639208316802979
Q9SZG0,Q9LVR8,1,0.0007999330409802496
Q9SZT7,Q9LVR8,1,0.0153107400983572
Q9SZZ4,O04294,1,1.0
Q9XFM6,Q9LDM5,1,9.975213544066719e-09
Q9XFM6,Q5PP32,1,3.523180794218206e-06
Q9XFM6,Q8GUN1,1,0.006677367724478245
Q9XFM6,P46032,1,1.1931294352507393e-07
Q9XFM6,Q94KB4,1,1.456314624448396e-09
Q9XFM6,Q9FZ96,1,1.3258761100587435e-05
Q9XFM6,P48421,1,1.1040864222877644e-07
Q9XFM6,Q8LAI1,1,1.2849982056195586e-07
Q9XFM6,Q9LRB5,1,3.567866997400415e-06
Q9XFM6,Q9M363,1,0.00036164227640256286
Q9XFM6,Q9SYK5,1,2.430389933749666e-08
Q9XFM6,Q9SY38,1,0.001158214290626347
Q9XFM6,Q949M9,1,8.284886376941358e-08
Q9XFM6,Q9ZUT3,1,0.00047368998639285564
Q9XFM6,Q8L4X4,1,8.79868366610026e-06
Q9XFM6,Q94AU5,1,2.583774403319694e-07
Q9XFM6,Q8RXK1,1,0.16266807913780212
Q9XFM6,O64823,1,0.9058053493499756
Q9XFM6,O23413,1,0.0008509309263899922
Q9XFM6,Q42371,1,1.7257926643310384e-08
Q9XFM6,Q8GSI6,1,8.348976734851021e-06
Q9XFM6,Q3YL57,1,2.6634630557964556e-05
Q9XFM6,Q9ZR79,1,0.01128621306270361
Q9XFM6,C0LGW6,1,4.342076032060049e-09
Q9XFM6,Q944K2,1,0.0003010801738128066
Q9XFM6,Q9S7I6,1,2.136982146794253e-07
Q9XFM6,Q9S7M9,1,0.9994093179702759
Q9XFM6,Q941L0,1,2.4409763099697557e-09
Q9XFM6,P38389,1,0.0001396380685037002
Q9XFM6,Q9LFB8,1,8.992759831016883e-05
Q9XFM6,Q9C9Z6,1,0.8347198367118835
Q9XFM6,Q9LPD5,1,0.04550250619649887
Q9XFM6,Q9M390,1,0.2743944525718689
Q9XFM6,Q8GXM8,1,2.008826669452901e-07
Q9XFM6,O22777,1,0.5183780789375305
Q9XFM6,Q9ZUH3,1,0.004371844697743654
Q9XFM6,Q9C8M9,1,0.3921566605567932
Q9XFM6,Q3EDB5,1,0.8509721755981445
Q9XFM6,O82587,1,3.453824092503055e-06
Q9XFM6,Q8GXK5,1,9.77168497229286e-07
Q9XFM6,Q8VYA7,1,0.997061550617218
Q9XFM6,Q84WP5,1,0.0002977588155772537
Q9XFM6,O65389,1,0.00014990913041401654
Q9XFM6,Q1PE15,1,2.754197403476155e-08
Q9XFM6,Q9MA83,1,1.6397923019439986e-08
Q9XFM6,Q8VZ58,1,0.019483698531985283
Q9XFM6,Q9FG72,1,5.834774583490798e-07
Q9XFM6,Q67YN2,1,6.795575018259115e-07
Q9XGN1,Q9LEZ3,1,0.9999983310699463
Q9XHZ7,Q8VZ95,1,0.9096614122390747
Q9XI60,Q8GXA4,1,0.999559223651886
Q9XIN6,Q9LVR8,1,6.374258987307257e-07
Q9ZSD4,O04326,1,1.0
Q9ZSR7,Q8VZ95,1,0.06272367388010025
Q9ZSR7,Q8GXA4,1,1.0157290262213792e-06
Q9ZUJ2,Q8GXA4,1,0.0005739573389291763
Q9ZVX8,Q8VZ95,1,0.07564521580934525
Q9ZWS7,Q9CA42,1,1.4699986422783695e-05
Q9ZWT2,Q9LD45,1,0.2678021788597107
O82567,Q9M0B0,0,0.0004823786730412394
Q6IDC5,P57752,0,0.30959969758987427
Q9ZWS7,Q9MA83,0,3.400623072025155e-08
Q9C835,Q8L616,0,9.25921540329e-06
O82230,Q949M9,0,0.9999955892562866
Q8LF05,Q94AI7,0,0.9999998807907104
F4JN35,Q9LYP1,0,3.041747192664146e-12
A4GSN8,Q9SRT3,0,3.886895666438406e-11
O04292,O82245,0,0.0004392575938254595
Q93ZW4,Q8GW17,0,0.9950739741325378
Q9LXU1,Q8LAZ7,0,0.9999973773956299
Q9ASW4,Q9LVD9,0,0.0032115040812641382
Q9FZK5,Q9ZUA5,0,0.8964542150497437
Q9SX96,Q9M9U3,0,0.03435555845499039
Q8GYH9,Q9LXJ0,0,1.7985311160373385e-06
Q42403,Q9LDM5,0,2.2115675619716058e-06
Q84JU6,Q9XGN1,0,1.0
Q9SB65,Q9LRT1,0,0.9986578226089478
O22873,Q9LMN8,0,0.9376797676086426
Q9LSW5,Q6IDC5,0,0.9999337196350098
O22179,Q94AU5,0,0.9999775886535645
Q9FMB6,Q9M8T0,0,0.9999954700469971
F4JRR1,Q9C7S5,0,0.9999779462814331
Q9LD45,F4IMQ0,0,0.012234543450176716
Q8GYF7,Q8L7E5,0,0.998464822769165
Q9FL61,Q8GX70,0,0.7274042367935181
Q9C900,Q9FNH6,0,0.00010958515485981479
Q8L4X4,Q949W6,0,7.824693781799397e-09
Q9SNA0,Q9LNH6,0,1.3748017835268911e-08
Q9LE82,Q42342,0,0.0004254116793163121
Q94CK3,Q67YN2,0,0.999992847442627
Q42371,Q9ZVX8,0,1.244584383469638e-11
O04326,Q8GWR1,0,1.0
Q9ASQ2,Q8RY62,0,0.9913663268089294
Q9XFM6,Q9S9K9,0,0.0006271193269640207
Q9FMH6,Q8LAI1,0,0.9999964237213135
Q8RXK1,Q9SAD4,0,0.9999873638153076
F4KFS7,Q9SVG8,0,0.9952935576438904
Q9FLL0,O81062,0,6.467122659614688e-08
Q9LUV4,F4KFS7,0,1.150365551438881e-05
Q9ZWT2,Q5PP32,0,1.1839623539344757e-06
O04294,Q945Q4,0,0.9773722290992737
Q949W5,Q8L603,0,0.1894248127937317
P38389,Q8LPR2,0,0.005285047460347414
O22703,Q9SA48,0,0.9895584583282471
Q9FZ98,Q93V85,0,0.992032527923584
Q8RYC8,Q8W4D8,0,0.9999997615814209
Q949M9,Q9LEZ3,0,0.9999963045120239
Q8W4D8,O82568,0,5.8667016133995276e-08
Q94A32,Q9M0V3,0,0.9999985694885254
O82219,Q6NQ51,0,0.0006069240043871105
Q8RXL7,Q944K2,0,1.546796397633443e-07
Q9S9K9,Q940Y1,0,0.9937680959701538
Q94B75,O64740,0,8.858688147483917e-07
Q9FFK1,Q9C8M9,0,0.002830133307725191
Q9SK33,Q9LZW4,0,0.9999996423721313
Q9M325,Q8VZ48,0,0.3178975582122803
Q5XF36,Q9LST3,0,4.214979526295792e-06
O82587,Q8RYE2,0,0.001725482288748026
Q67ZM7,Q9LPD5,0,0.9987431168556213
P26587,Q9M1J1,0,0.001876563299447298
Q9LU93,Q8GYN0,0,8.0951932657225e-11
Q9SEL6,Q9FL61,0,0.9999758005142212
Q56ZZ7,Q94F30,0,8.009518205653876e-05
Q8L748,Q8L7F7,0,4.115201690524373e-08
Q8GWM8,Q8GXM8,0,0.9999940395355225
P93830,O64823,0,0.001419794512912631
Q5YDB6,Q9ZWT2,0,0.001387335010804236
Q9LYD3,Q9SG79,0,0.6298099756240845
Q93WC7,Q8GWH4,0,1.6852134649525397e-05
Q9LSP7,Q9SZT7,0,2.262922293994052e-07
Q9ZWT2,Q8L615,0,0.6875945329666138
Q8GUK3,Q9LUK6,0,5.906205524652819e-10
Q9LPF1,Q147J7,0,8.042138510688801e-09
O22777,Q9SRH9,0,0.0014376977924257517
O64740,Q8GYS8,0,1.0760435543488711e-05
Q9SVG8,Q8GUK3,0,0.9964789748191833
Q9LVR8,Q9LPN5,0,9.165809160549543e-07
Q9LS86,Q8VZ95,0,0.41398969292640686
Q6A333,Q3YL57,0,2.7685906900387636e-09
Q9LJD9,Q94A32,0,0.9998610019683838
Q9SYK5,Q94AP3,0,2.3393202930321877e-09
O23160,Q8VZW1,0,6.613153402668104e-08
Q9FWS3,Q8GYH9,0,0.9999992847442627
O82174,F4KIB2,0,0.00029873725725337863
Q8VZ95,Q8GUL2,0,0.8453568816184998
Q8GXM8,P53799,0,0.9391346573829651
Q9LXV1,Q9LNM6,0,0.29088127613067627
Q945Q4,Q8LF05,0,0.997580885887146
Q9LZM7,Q8RXK1,0,0.008175360970199108
Q94AI7,Q8RY25,0,4.495216489885934e-05
Q8LEQ4,Q8VZU9,0,0.9995813965797424
Q8L7U7,O82219,0,1.0
Q9LJU6,Q944H2,0,0.9998384714126587
P93004,Q84TK1,0,8.508180826538592e-10
Q17TI5,Q8VYV9,0,5.290957574288768e-07
P10797,Q8H157,0,7.745304174022749e-05
O48741,Q9FKK1,0,2.4214710792058725e-10
Q9FG72,Q9LSE2,0,0.002212917897850275
Q8GYY1,Q8VZ58,0,0.11087416112422943
Q8RYE2,Q9C9L2,0,0.00034793655504472554
Q9SZB2,Q8LAZ7,0,8.656929821881931e-06
Q9SB04,P42813,0,0.9996625185012817
P57752,Q9FE70,0,0.00027923035668209195
Q9FVX3,Q8L8N3,0,9.376401877148055e-10
Q9SR38,Q9M9U3,0,0.0815867930650711
Q9C933,Q8GXM8,0,0.1674196571111679
Q9XGN1,Q42403,0,5.487494945555227e-06
Q9FK45,O48741,0,0.000174440661794506
Q8GX78,Q946Y7,0,3.0657499792141607e-06
Q8L7E5,Q9FK55,0,0.0002579867432359606
Q9SZZ4,Q9SAD4,0,7.9556048149243e-07
Q8GSI6,Q9SK33,0,9.678676046384616e-13
Q8GXA4,P93830,0,0.9997662901878357
Q8VZ48,Q9SCL4,0,0.12910926342010498
Q9SHG7,Q9LYD3,0,0.0005688588134944439
Q147J7,Q94CG2,0,1.8031590443001733e-08
O64587,F4KFS7,0,0.00023240457812789828
Q8VZJ1,Q9ZUJ2,0,1.3972650094729033e-06
Q9FFS0,Q9M651,0,1.0
Q9SRH9,Q38845,0,0.9963403940200806
Q9C7D7,Q8GXK5,0,0.013572487980127335
Q9SIH4,O49378,0,0.9937149882316589
Q9CAN1,P27202,0,0.9926500916481018
O82568,Q9LSW5,0,0.09540367871522903
Q8RY98,Q147J7,0,6.0246620705584064e-05
Q94AP3,A4GSN8,0,1.0797431525266799e-11
Q9M2J9,Q9FG89,0,0.9984136819839478
Q8GXK5,Q9FKK1,0,0.0003516286378726363
Q1PE15,Q38942,0,1.0
Q9LUK6,Q8VZL7,0,0.9990398287773132
O22690,Q9LVD9,0,0.9948215484619141
Q9S7M9,Q5XF36,0,3.461160304141231e-05
P92941,Q93ZQ3,0,0.9978700876235962
Q8VYS5,Q9M1J7,0,0.3675402104854584
Q9LU74,Q8H157,0,1.42234212034964e-05
Q8VYV9,Q8RWF8,0,0.0015763883711770177
Q9XHZ7,Q9SGI5,0,0.967208743095398
O65389,Q9STW3,0,0.0001413236022926867
Q9CAA4,O22179,0,1.0530665406349726e-07
Q9SSQ8,Q9ZSR7,0,0.011423831805586815
Q8L925,Q9FLL0,0,3.62679131171717e-09
Q8GX70,Q9LVQ7,0,0.8993533849716187
Q94EI9,Q9LPF1,0,1.3311242774705079e-08
Q9C9Z6,Q9C933,0,0.00016264129953924567
Q9FH92,Q8GWR1,0,1.1201287009043881e-07
Q9SCZ8,Q7XA86,0,0.024210631847381592
Q9SS37,Q9LDM5,0,0.9982807636260986
Q9SGD1,O22873,0,0.999444305896759
P30302,Q9FNH6,0,0.8497353792190552
Q9LNH6,O04292,0,0.0001739961444400251
Q9LPD5,Q9C8M9,0,0.8344811797142029
Q9LN63,Q9MA83,0,2.8655188444304258e-08
Q6NKQ9,Q94AU5,0,1.4686926078866236e-05
Q9ZV66,Q9ASQ2,0,0.002141403267160058
Q9LYP1,O65389,0,0.15201972424983978
Q9SRE4,Q0WQ91,0,0.97882479429245
Q84MC7,P29382,0,0.9999423027038574
Q7XA86,Q94KB4,0,3.55901335069575e-08
Q9SIQ8,Q8RXL7,0,4.942076884617563e-06
Q9SVG0,Q9FYK5,0,0.507655680179596
Q9FG01,Q9SR38,0,0.9999911785125732
Q9FNN2,Q944H2,0,9.05843489107383e-09
Q9LRT1,Q8VZU2,0,0.9999973773956299
Q9M1D0,Q3EDB5,0,2.0687293891819003e-11
Q9SIC8,Q9FH18,0,0.9646982550621033
Q8RWU6,Q9LMN8,0,0.8881389498710632
Q38845,Q38822,0,0.9973164200782776
Q8GYN0,Q9SJH7,0,3.405462023486905e-10
Q94F23,Q2VWA2,0,3.867272369006969e-07
Q946Y7,Q9CAN1,0,1.2806903214368504e-05
Q94F30,Q9LPN5,0,0.9996824264526367
Q8GUL2,Q84MB2,0,0.9999817609786987
P29382,Q8L4X4,0,5.043245335234481e-11
Q8L8N3,Q8LPR5,0,0.9999994039535522
Q9M651,Q8L9M7,0,4.184756985381455e-10
Q8GW17,Q9LJU6,0,7.620882570336107e-06
P48421,Q8VZW1,0,2.2646595709829853e-08
Q9FKK1,Q9ZUH3,0,0.9958725571632385
Q9LW88,Q9SCZ8,0,0.06784966588020325
P27202,O23160,0,0.00019592243188526481
O22224,Q9M390,0,2.668304887265549e-06
F4IMQ0,Q94CH8,0,1.0
Q9C521,Q9FI47,0,0.42346712946891785
Q9FYK5,O82230,0,0.9999864101409912
Q8VYA7,Q94A32,0,5.434374727997238e-09
Q9FF75,Q8GY51,0,7.493653697565605e-09
Q9LVD9,Q9AST5,0,0.9905953407287598
Q9M1J1,Q8GX78,0,6.896240847709123e-06
Q8VZU9,Q9SA23,0,0.9999922513961792
Q9SA00,Q38935,0,8.77322872838704e-06
Q6NQG3,Q9LEZ3,0,0.9970951080322266
O80837,Q9SMP3,0,0.9999961853027344
Q9AST5,Q9SIH4,0,0.9997729659080505
Q9SMP3,Q9LSP7,0,0.9999908208847046
O48847,Q9C7D7,0,0.41589969396591187
Q9M9U3,Q9ZV66,0,0.09326563775539398
Q9S7I6,O64740,0,0.9999420642852783
Q94CG2,Q9LE82,0,5.092168908760186e-09
Q9SGI5,Q8VZJ1,0,0.9998643398284912
Q8VZL7,Q8GYH9,0,0.9999918937683105
Q9FIK0,Q9ZUA5,0,1.8869897644435696e-08
Q9SX83,Q6NQG3,0,0.0003687172138597816
Q9SY29,Q9M9U3,0,0.005494935903698206
Q944H2,P92941,0,0.9998968839645386
Q9XFM0,A8MQR0,0,0.9999855756759644
Q2VWA2,P38389,0,0.9301705360412598
P82874,Q9CAN1,0,0.5106400847434998
Q94JU2,Q9M363,0,0.8181809782981873
Q9SEU8,Q9FFK1,0,3.3581791569758934e-08
O81062,Q9ZVX8,0,0.9999159574508667
Q949W6,Q42328,0,0.00016624313138891011
Q94AY3,Q8GYF7,0,0.9999960660934448
Q9LRB5,Q9SEU8,0,0.0022802413441240788
Q84JJ0,Q9XI60,0,0.9997579455375671
Q84MC9,Q17TI5,0,0.0006004952592775226
Q84W04,Q8VYA7,0,0.8251252174377441
Q42328,Q9FWS3,0,0.000684264930896461
Q42384,Q9ASQ2,0,4.744354561991848e-11
O82245,Q9XGN1,0,0.9999150037765503
Q38822,Q84TK1,0,0.9542720913887024
Q8L615,P53799,0,2.7533787942957133e-06
Q9LFB8,Q9SRE4,0,0.8504552245140076
Q8L7G9,Q9LDU6,0,0.0012175251031294465
Q9ZUA5,O82567,0,0.9954753518104553
C0LGW6,Q8LBH4,0,4.368454209480177e-11
Q9SX65,Q9ZUH3,0,0.9015533924102783
Q9ZVX8,P46032,0,1.537520666339276e-09
Q93ZB9,Q8GYS8,0,1.8121343714483373e-07
Q9LQ32,P47192,0,2.9507532417483162e-06
Q9ZSD4,Q6NKQ9,0,1.764302851370303e-06
Q9FZ96,Q93WC7,0,0.03446143493056297
Q01525,Q93XX0,0,0.9505155682563782
Q9XIN6,Q9ZWT2,0,1.1682416145575303e-09
Q8LAZ7,Q9LMN8,0,0.893374502658844
Q8GWK2,Q9FZK5,0,0.0016132701421156526
O65154,Q9SNA0,0,0.9999997615814209
Q944K2,Q5XEV3,0,0.16684582829475403
Q9MAA7,P29382,0,0.9999997615814209
Q9FE70,P82874,0,0.016425620764493942
Q9FZB1,Q147J7,0,1.1129312055269125e-10
Q94F58,Q9LUV4,0,0.9993693232536316
Q8GUN1,Q84JU6,0,0.9971767663955688
Q94AU5,Q94AU5,0,0.9999984502792358
Q9M1J7,Q9AST5,0,0.0018088450888171792
Q9C8M9,Q9FVX3,0,0.11693388223648071
Q38942,O22873,0,0.9999998807907104
Q3YL57,Q9SG79,0,1.6615019831078826e-06
Q9LSF6,Q9M0B0,0,2.5313669539173134e-05
Q8VZ58,Q9M325,0,0.044903770089149475
Q9LDT3,Q94AI7,0,1.5681725926697254e-05
P47192,O04292,0,0.0005195019184611738
Q8LBH4,Q8VZU2,0,5.377215472890384e-08
O82390,Q9FYK5,0,0.9510988593101501
Q8GWH4,P48421,0,7.054921269400438e-08
P46032,Q8LEQ4,0,1.0399799243998586e-08
Q9C7S5,O22690,0,4.130339732455468e-07
Q9LNM6,Q9SB65,0,1.6051550119300373e-05
Q9SAD4,Q9SZB2,0,0.9589552879333496
Q8LAI1,O49653,0,0.9999997615814209
Q39101,O23413,0,1.9801883743841842e-10
Q9ZUJ2,Q9LST3,0,4.7314892981376033e-07
O81788,F4JRR1,0,0.9802906513214111
P42813,O49378,0,1.8490865727471828e-07
Q9FK55,Q8GYY1,0,0.6433756351470947
Q940Y1,Q9SA48,0,0.9957992434501648
Q94AV5,Q9C521,0,0.07120112329721451
Q9M9S6,Q9FH92,0,0.0005999465356580913
Q9FH80,Q8GXM8,0,0.9999998807907104
Q38854,Q8GX78,0,0.00010549654689384624
O64823,Q9LXV1,0,0.00020182748266961426
Q8RWF8,Q94F23,0,1.8795029976814703e-09
Q0WQ91,Q9LRB5,0,0.00010095631296280771
Q8S8K0,Q8LB17,0,0.958021879196167
Q84TK1,Q6A333,0,0.9957072138786316
Q9CA42,Q8GXK5,0,7.069884233601442e-09
Q9FH18,Q945Q4,0,0.44853755831718445
Q3EDB5,Q9FH18,0,0.0853632390499115
Q9SA23,Q9SX65,0,0.16386739909648895
Q84K72,Q9LRT1,0,0.9999996423721313
Q9SY89,Q9SY29,0,4.163159888440765e-13
Q9ZQ38,Q9FL61,0,0.0018424951704218984
Q94BX2,Q9C835,0,0.0005738660111092031
Q93XX0,Q8L9M7,0,6.097449301023516e-08
Q9MA83,Q84MB2,0,0.9999992847442627
Q8RY62,Q84JJ0,0,1.2098594481813052e-07
Q9LMN8,Q8GWK2,0,0.988461971282959
P53799,Q9M126,0,0.0004714197129942477
O22467,Q8RYC8,0,0.9999996423721313
O80594,Q9ZSR7,0,0.0010146023705601692
Q9LVZ7,Q9M390,0,0.0005476736696437001
Q9FHB8,Q1PE15,0,2.045167457254138e-05
Q9LEZ3,Q8GSI6,0,2.9654564914771697e-10
Q9LP52,Q9FFS8,0,0.9999973773956299
P94077,Q8RYE2,0,0.0005108175682835281
Q84WI4,Q5PP32,0,1.7771313650882803e-05
Q8L9M7,F4IMQ0,0,1.3014460342741785e-10
Q9FFS8,O04326,0,0.9999983310699463
Q9LXJ0,O82390,0,5.537817924050614e-05
Q9STW3,Q0WQ91,0,0.00013314753596205264
Q42342,Q42342,0,0.9174091815948486
Q9SRT3,Q8GX78,0,0.9993120431900024
Q9M8T0,F4JL11,0,1.0
Q8VZU2,Q9CAA4,0,5.464350305572907e-09
Q94A99,Q94JU2,0,0.9998278617858887
Q9ZUH3,Q9ZWT2,0,0.005790907423943281
Q84N34,Q8VZL7,0,5.739274389071625e-09
Q84WP5,Q8GWK2,0,0.9992460012435913
Q9LPU9,Q9FNN2,0,1.1137544930761578e-07
F4JL11,O04326,0,1.0
Q93V43,Q944K2,0,0.5568782687187195
Q9SJH7,Q9S7M9,0,1.1352092599281605e-09
Q8LB17,Q8GXK5,0,0.0030771028250455856
Q9SHI7,Q8LAI1,0,0.9999991655349731
Q8RY25,Q9FK45,0,0.00011602041922742501
Q9XFB1,Q9LNM6,0,0.8184880018234253
O64852,Q9LPU9,0,1.198730092966116e-08
Q9SA48,Q9FLL0,0,0.9992997646331787
Q5PP32,Q9ZVX8,0,0.0008569741621613503
Q7X887,Q9ASW4,0,0.9999840259552002
P32068,Q8LPR5,0,1.7368078886192961e-07
Q9ZW05,Q9C7D7,0,0.0009221077780239284
Q941L0,Q93V66,0,0.9829886555671692
Q8GX29,O49629,0,0.00013547891285270452
Q9LMT2,Q9LSP7,0,0.00020133638463448733
Q9FG89,Q17TI5,0,0.5074945688247681
Q9LDM5,Q9LYD3,0,0.5314016938209534
A8MQR0,Q9SZB2,0,4.629097475117305e-06
Q41975,Q94AI7,0,0.020420674234628677
Q9FNH6,Q8GUL2,0,0.0004737692070193589
Q9M126,Q9LST3,0,9.084466512376821e-11
P59229,Q8VZ58,0,6.143346399767324e-05
Q8GY51,Q9FFS8,0,0.9999239444732666
Q94KB4,Q9FHB8,0,1.0514190762478393e-05
O81042,Q8GXA4,0,0.013139554299414158
Q9SG79,Q9C900,0,1.0
Q8GWT5,Q94A32,0,0.000527567695826292
Q8L603,Q8GX70,0,0.49726298451423645
Q9SV74,Q9M390,0,0.9368743300437927
Q9FI47,Q5XF13,0,0.0016424558125436306
Q9SU67,Q9ASQ2,0,1.2237783009183545e-10
Q8L616,Q8LB17,0,0.3876722455024719
Q9ZUT3,Q8L586,0,0.999819815158844
Q6NLF5,P29382,0,1.1869215610360584e-09
Q9C500,Q9XGN1,0,0.9999998807907104
Q9XI60,Q8S8K0,0,6.90426649185838e-09
Q8GYS8,Q42371,0,1.7801053218136076e-06
Q9M1K3,Q9LRT1,0,1.3532211369238212e-06
Q93VN2,Q8VZU2,0,0.9999998807907104
Q9C5Z3,Q8GYF7,0,0.9999967813491821
Q8GYX3,Q949W6,0,0.9999996423721313
Q8L7F7,Q8GUN1,0,1.6175411232666193e-08
Q9ZSR7,A8MQR0,0,6.119545425953277e-10
Q9LK55,Q9LRB5,0,0.40355274081230164
Q9LNW0,Q9FZ96,0,0.0595012903213501
Q67YN2,O22179,0,0.9999630451202393
O65397,Q9CAK8,0,6.68347936993996e-08
Q93ZQ3,Q9STW3,0,0.3060476779937744
Q7XA70,Q8GYY1,0,2.8944847940692853e-07
Q5XF13,Q84TK1,0,4.877276182924106e-07
Q6NQ51,P93004,0,7.574518531328067e-05
Q9C9L2,P38389,0,0.961545467376709
Q94CH8,Q9LPD5,0,6.545109499711543e-05
Q9SZG0,P27202,0,0.011131745763123035
Q8GWR1,Q9SYK5,0,1.0
Q8L586,Q6A333,0,1.553951845673085e-12
Q93V85,Q9XFM0,0,1.7030090020853095e-05
Q9SZT7,Q9ZW05,0,0.00016920895723160356
Q84MB2,Q5YDB6,0,0.197763130068779
Q9LVQ7,Q42328,0,0.0014070308534428477
Q9M0V3,Q8VZ48,0,9.835112280143221e-08
Q8H1S2,Q8VYS5,0,1.4112098369878368e-06
Q9M363,Q9LZW4,0,0.9652485251426697
Q9LZW4,Q9SU67,0,0.9999990463256836
O49653,Q9M8T0,0,1.0
Q9LT89,Q8L9M7,0,0.0019008404342457652
O23413,Q93WC7,0,2.9243059884720424e-07
O80895,Q94AV5,0,0.0016353529645130038
Q8VZJ5,Q6NQG3,0,0.9998224377632141
Q9SD04,Q8GY51,0,1.0
Q38935,Q84W04,0,2.8551028663059697e-05
Q93V66,Q94A99,0,0.018046947196125984
Q9C829,P48421,0,1.0
Q9ZR79,Q7XA86,0,0.0005061465199105442
Q8LG50,Q9SRE4,0,0.9960628151893616
Q9LDU6,Q9SV74,0,0.11405682563781738
O49629,O82568,0,0.9613319039344788
O49378,F4KFS7,0,0.8865458965301514
O65555,Q9SJH7,0,0.9999991655349731
Q9LSE2,Q8L7E5,0,3.350614497321658e-05
Q8GW44,Q9SIQ8,0,0.272112101316452
Q8LPR5,Q8GXM8,0,0.9999998807907104
Q5XEV3,Q8LPR2,0,0.016324592754244804
Q84JB8,Q84JJ0,0,0.9999974966049194
Q9LST3,Q9FH92,0,1.0617567269832762e-08
Q56XU4,Q94F23,0,6.013910751789808e-05
Q8H157,Q9SY29,0,0.8794806003570557
Q9C8D1,Q93ZQ3,0,0.004333407152444124
Q9M390,Q9SB65,0,0.0006531018880195916
Q9CAK8,Q84WP5,0,0.9883036613464355
Q9M0B0,Q84WP5,0,0.0171878132969141
Q9SY38,Q9M0V3,0,2.7549927835934795e-05
Q8VZW1,F4JRR1,0,8.154669194482267e-05
Q93Z42,Q9SIH4,0,6.008759356745941e-08
Q9FGF5,O23160,0,0.9999947547912598
Q8LPR2,Q9FZK5,0,0.9935319423675537
Q9FFV8,Q84MC9,0,4.0057324124376237e-10
F4KIB2,Q9FYK5,0,0.9984745383262634
Q9LPN5,Q0WQ91,0,2.3856520670051395e-07
Q9FZ54,Q9FKK1,0,2.4826935259625316e-05
Q9SCL4,Q9ASQ2,0,0.0015600452898070216
O82567,Q8LG50,0,0.9849751591682434
Q6IDC5,O48741,0,1.266182436676644e-10
Q9ZWS7,O22690,0,0.00024404682335443795
Q9C835,Q9SV74,0,5.982092261547223e-07
O82230,Q8RY25,0,0.0001421804045094177
Q8LF05,O82567,0,1.1170920188874334e-08
F4JN35,Q8GXA4,0,0.9999686479568481
A4GSN8,Q56ZZ7,0,0.0018144509522244334
O04292,Q9LST3,0,1.2338030597192073e-09
Q93ZW4,Q9C835,0,0.0030505931936204433
Q9LXU1,Q9SHG7,0,1.6703911853710451e-07
Q9ASW4,Q9C9Z6,0,1.2668218005273957e-05
Q9FZK5,Q94JU2,0,0.27292007207870483
Q9SX96,Q6NQ51,0,9.138491441262886e-05
Q8GYH9,O82245,0,0.9998800754547119
Q42403,Q9ZUT3,0,0.001062697498127818
Q84JU6,Q38822,0,0.9999923706054688
Q9SB65,Q9ZWS7,0,0.0001100418230635114
O22873,Q9LJD9,0,0.9999948740005493
Q9LSW5,Q01525,0,1.2158560593888978e-06
O22179,Q39101,0,0.9999910593032837
Q9FMB6,P59229,0,0.9999868869781494
F4JRR1,O82390,0,0.9864965081214905
Q9LD45,Q3EDB5,0,0.03212787210941315
Q8GYF7,Q9SEU8,0,0.9998683929443359
Q9FL61,Q949M9,0,1.8332415265831514e-06
Q9C900,Q9LSP7,0,0.9999980926513672
Q8L4X4,O49629,0,0.9998843669891357
Q9SNA0,Q9SGD1,0,0.9993568062782288
Q9LE82,Q9C500,0,0.9999998807907104
Q94CK3,Q8L7E5,0,0.9998527765274048
Q42371,Q9LQ32,0,0.9995228052139282
O04326,Q94AI7,0,0.9999998807907104
Q9ASQ2,Q9C9L2,0,6.7753767041267565e-09
Q9XFM6,Q8GW44,0,0.1077866181731224
Q9FMH6,Q8GYF7,0,0.9999415874481201
Q8RXK1,Q9CAA4,0,0.9864137768745422
F4KFS7,Q8GWT5,0,6.568193202838302e-05
Q9FLL0,Q8GYS8,0,5.275968214846216e-05
Q9LUV4,Q8GYX3,0,0.9996132254600525
Q9ZWT2,O81062,0,0.00014480437675956637
O04294,Q9LFB8,0,0.0005875426577404141
Q949W5,Q8L616,0,0.9365556240081787
P38389,P82874,0,0.5389304757118225
O22703,Q9ASQ2,0,3.337666587555077e-09
Q9FZ98,Q8GUL2,0,9.158934721753553e-10
Q8RYC8,Q9SA00,0,1.145816623006335e-12
Q949M9,O48847,0,1.0
Q8W4D8,Q9FI47,0,0.002673602430149913
Q94A32,Q42403,0,6.462091550929472e-05
O82219,Q9CA42,0,0.9999996423721313
Q8RXL7,Q9M651,0,6.367287253006282e-11
Q9S9K9,Q67ZM7,0,2.3808343030395918e-06
Q94B75,Q8GUK3,0,0.9998849630355835
Q9FFK1,Q84JB8,0,6.623549486661773e-10
Q9SK33,Q8RWU6,0,0.8218984007835388
Q9M325,Q38854,0,0.0025062463246285915
Q5XF36,Q9LSF6,0,0.985910177230835
O82587,Q9FNN2,0,4.917645846092e-09
Q67ZM7,Q9LPU9,0,0.9991737008094788
P26587,Q6NLF5,0,0.9926043748855591
Q9LU93,Q944H2,0,2.0634183250933802e-10
Q9SEL6,O80837,0,6.6724396841078e-11
